"sep=	"
S14_Timestamp_CAL	S14_RealTime_CAL	S14_GSR_CAL	S14_Quat_MPL_6DOF_W_CAL	S14_Quat_MPL_6DOF_X_CAL	S14_Quat_MPL_6DOF_Y_CAL	S14_Quat_MPL_6DOF_Z_CAL	S14_Gyro_MPU_MPL_X_CAL	S14_Gyro_MPU_MPL_Y_CAL	S14_Gyro_MPU_MPL_Z_CAL	S14_Accel_MPU_MPL_X_CAL	S14_Accel_MPU_MPL_Y_CAL	S14_Accel_MPU_MPL_Z_CAL	S14_Mag_MPU_MPL_X_CAL	S14_Mag_MPU_MPL_Y_CAL	S14_Mag_MPU_MPL_Z_CAL	S14_Date	
msecs	msecs	kOhms	no units	no units	no units	no units	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	uTesla	uTesla	uTesla	dd_MMM_yyyy_HH:MM:SS.FFF	
81253726.9592285	1486574479855.13	-40.0136046255727	0.535992920398712	0.831230342388153	0.130318775773048	0.0691719651222229	5.83819580078125	2.37075805664062	11.5061492919922	0.025054931640625	0.990997314453125	-0.182205200195313	25.0557708740234	-23.4827423095703	18.0096740722656	8th_Feb_2017_12:21:19.855
81253793.5791016	1486574479921.75	-40.0136046255727	0.529106616973877	0.836170434951782	0.124589286744595	0.073094055056572	7.79115295410156	0.722640991210938	11.6892700195313	0.027740478515625	1.00491333007813	-0.192092895507813	21.7559051513672	-24.3827056884766	20.4095764160156	8th_Feb_2017_12:21:19.921
81253860.2294922	1486574479988.4	-40.0136046255727	0.507716655731201	0.850092232227325	0.115459494292736	0.078968308866024	12.1855316162109	4.50665283203125	8.45442199707031	0.063385009765625	1.02578735351563	-0.197463989257813	23.8558197021484	-25.8826446533203	20.4095764160156	8th_Feb_2017_12:21:19.988
81253926.8798828	1486574480055.05	-40.0136046255727	0.500480592250824	0.854375422000885	0.112715803086758	0.0828074067831039	13.7109222412109	5.78791809082031	8.5765380859375	0.030914306640625	1.00894165039063	-0.211257934570312	21.1559295654297	-23.7827301025391	19.8096008300781	8th_Feb_2017_12:21:20.055
81253993.560791	1486574480121.73	-40.0136046255727	0.492645531892777	0.858947157859802	0.109605520963669	0.086583636701107	14.8701019287109	4.74983215332031	9.49209594726563	0.051910400390625	1.00601196289063	-0.238601684570312	23.5558319091797	-25.5826568603516	23.1094665527344	8th_Feb_2017_12:21:20.121
81254060.1806641	1486574480188.35	-40.0136046255727	0.469251871109009	0.871442675590515	0.105524852871895	0.0962014719843864	14.6871490478516	12.01318359375	5.34169006347656	0.131256103515625	1.00747680664063	-0.265579223632812	22.3558807373047	-25.5826568603516	23.7094421386719	8th_Feb_2017_12:21:20.188
81254126.8310547	1486574480255.01	-40.0136046255727	0.461486577987671	0.874553561210632	0.105962246656418	0.104681767523289	10.4144439697266	20.679931640625	-0.883865356445313	0.135162353515625	0.952667236328125	-0.300247192382812	21.1559295654297	-25.8826446533203	22.5094909667969	8th_Feb_2017_12:21:20.255
81254193.4814453	1486574480321.66	-40.0136046255727	0.456002622842789	0.876108586788178	0.108685679733753	0.11261773109436	4.98216247558594	16.8345489501953	-2.34869384765625	0.115509033203125	0.941558837890625	-0.312088012695312	21.1559295654297	-25.2826690673828	25.5093688964844	8th_Feb_2017_12:21:20.321
81254260.1623535	1486574480388.34	-40.0136046255727	0.446531176567078	0.878951489925385	0.115149356424809	0.121633239090443	-6.73724365234375	4.62687683105469	-4.66796875	0.097198486328125	0.948028564453125	-0.316848754882812	20.2559661865234	-25.5826568603516	23.1094665527344	8th_Feb_2017_12:21:20.388
81254326.7822266	1486574480454.96	-40.0136046255727	0.450102746486664	0.876811802387238	0.115474171936512	0.123589389026165	-6.49349975585938	2.3681640625	-3.08102416992187	0.108673095703125	0.988677978515625	-0.283767700195312	21.7559051513672	-24.3827056884766	25.5093688964844	8th_Feb_2017_12:21:20.454
81254393.4326172	1486574480521.61	-40.0136046255727	0.454727441072464	0.874137580394745	0.116154380142689	0.124958455562592	-8.26329040527344	3.772216796875	-6.13279724121094	0.088653564453125	0.986358642578125	-0.253250122070312	21.7559051513672	-24.3827056884766	23.4094543457031	8th_Feb_2017_12:21:20.521
81254460.0830078	1486574480588.26	-40.0136046255727	0.455553770065308	0.873119652271271	0.119981177151203	0.12544846534729	-8.26344299316406	6.15242004394531	-7.65867614746094	0.066680908203125	1.00137329101563	-0.247390747070312	21.1559295654297	-25.2826690673828	24.9093933105469	8th_Feb_2017_12:21:20.588
81254526.763916	1486574480654.94	-40.0136046255727	0.461341917514801	0.869282186031342	0.123290993273258	0.127715155482292	-8.81317138671875	8.47135925292969	-8.51312255859375	0.071685791015625	1.01589965820313	-0.243728637695312	21.1559295654297	-24.3827056884766	23.4094543457031	8th_Feb_2017_12:21:20.654
81254593.3837891	1486574480721.56	-40.0136046255727	0.46745428442955	0.864408552646637	0.129101917147636	0.13272850215435	-10.8274078369141	14.8189392089844	-11.0765991210938	0.060943603515625	0.975006103515625	-0.247879028320312	23.2558441162109	-23.1827545166016	25.5093688964844	8th_Feb_2017_12:21:20.721
81254660.0341797	1486574480788.21	-40.0136046255727	0.4719318151474	0.858975410461426	0.142658084630966	0.138167917728424	-12.6583862304688	21.5328826904297	-19.3773803710938	0.035308837890625	0.976470947265625	-0.220291137695312	23.8558197021484	-23.1827545166016	21.3095397949219	8th_Feb_2017_12:21:20.788
81254726.6845703	1486574480854.86	-40.0136046255727	0.478541791439056	0.852111279964447	0.155606150627136	0.143843352794647	-12.1700286865234	30.199951171875	-24.8705596923828	0.012115478515625	0.982818603515625	-0.215286254882812	22.6558685302734	-23.7827301025391	24.0094299316406	8th_Feb_2017_12:21:20.854
81254793.3654785	1486574480921.54	-40.0136046255727	0.486580491065979	0.843258321285248	0.170928984880447	0.151453167200089	-12.2924957275391	31.9695739746094	-22.6122131347656	-0.021575927734375	1.02798461914063	-0.155227661132813	22.9558563232422	-24.0827178955078	23.7094421386719	8th_Feb_2017_12:21:20.921
81254859.9853516	1486574480988.16	-40.0136046255727	0.49677038192749	0.835855543613434	0.17820280790329	0.151024416089058	-7.59278869628906	-16.7975158691406	-5.76651000976563	-0.026458740234375	1.01492309570313	-0.114578247070313	22.3558807373047	-24.0827178955078	24.3094177246094	8th_Feb_2017_12:21:20.988
81254926.6357422	1486574481054.81	-40.0136046255727	0.503556251525879	0.833048641681671	0.177276581525803	0.145031169056892	-2.83261108398437	-7.21556091308594	-4.42369079589844	-0.043792724609375	1.00003051757813	-0.158279418945313	23.8558197021484	-25.8826446533203	21.3095397949219	8th_Feb_2017_12:21:21.054
81254993.2861328	1486574481121.46	-40.0136046255727	0.507981657981873	0.830432653427124	0.178451597690582	0.143147647380829	-1.91749572753906	-0.257965087890625	-2.28742980957031	-0.042327880859375	1.00454711914063	-0.166824340820313	26.2557220458984	-24.0827178955078	22.2095031738281	8th_Feb_2017_12:21:21.121
81255059.967041	1486574481188.14	-40.0136046255727	0.508770704269409	0.829630851745606	0.178866550326347	0.144470930099487	-2.46640014648437	1.817626953125	-2.47056579589844	-0.029144287109375	1.03445434570313	-0.153762817382813	26.2557220458984	-24.9826812744141	22.2095031738281	8th_Feb_2017_12:21:21.188
81255126.5869141	1486574481254.76	-40.0136046255727	0.514232039451599	0.825948417186737	0.180120602250099	0.144676670432091	-3.87013244628906	3.40463256835937	-2.8978271484375	-0.042938232421875	1.04104614257813	-0.144607543945313	25.6557464599609	-24.9826812744141	20.7095642089844	8th_Feb_2017_12:21:21.254
81255193.2373047	1486574481321.41	-40.0136046255727	0.520256102085114	0.821682035923004	0.181323274970055	0.145925253629684	-2.83213806152344	2.489501953125	-2.47061157226562	-0.029022216796875	1.03128051757813	-0.114456176757813	25.9557342529297	-25.2826690673828	22.5094909667969	8th_Feb_2017_12:21:21.321
81255259.8876953	1486574481388.06	-40.0136046255727	0.521052539348602	0.821418941020966	0.181088894605637	0.144851192831993	1.50086975097656	-1.295166015625	0.642227172851563	-0.044891357421875	1.00881958007813	-0.138259887695313	25.3557586669922	-26.4826202392578	21.9095153808594	8th_Feb_2017_12:21:21.388
81255326.5686035	1486574481454.74	-40.0136046255727	0.524642646312714	0.819503426551819	0.179920583963394	0.144197374582291	3.63621520996094	-3.18814086914062	2.59542846679687	-0.032562255859375	1.01333618164063	-0.131668090820313	25.3557586669922	-23.1827545166016	21.9095153808594	8th_Feb_2017_12:21:21.454
81255393.1884766	1486574481521.36	-40.0136046255727	0.52703195810318	0.818566799163818	0.177824899554253	0.143401324748993	4.73533630371094	-3.92007446289062	3.75505065917969	-0.025848388671875	1.01760864257813	-0.150833129882813	23.8558197021484	-24.3827056884766	18.9096374511719	8th_Feb_2017_12:21:21.521
81255459.8388672	1486574481588.01	-40.0136046255727	0.524555623531342	0.821317315101624	0.173358529806137	0.142218708992004	4.18553161621094	-4.10366821289063	3.87716674804687	-0.023284912109375	1.01943969726563	-0.156326293945313	25.0557708740234	-24.9826812744141	22.2095031738281	8th_Feb_2017_12:21:21.588
81255526.4892578	1486574481654.66	-40.0136046255727	0.527055621147156	0.820445060729981	0.170616269111633	0.141323626041412	4.24639892578125	-5.93487548828125	3.81614685058594	-0.006317138671875	1.01004028320313	-0.160720825195313	25.3557586669922	-21.6828155517578	21.3095397949219	8th_Feb_2017_12:21:21.654
81255593.170166	1486574481721.34	-40.0136046255727	0.52960604429245	0.819580435752869	0.167875945568085	0.140081793069839	4.00201416015625	-5.62994384765625	2.839599609375	-0.007049560546875	1.01760864257813	-0.162796020507813	23.8558197021484	-23.7827301025391	20.4095764160156	8th_Feb_2017_12:21:21.721
81255659.7900391	1486574481787.96	-40.0136046255727	0.528125047683716	0.822644472122192	0.162104681134224	0.134395316243172	4.00193786621094	-11.7945861816406	3.38893127441406	-0.011566162109375	0.995269775390625	-0.182205200195313	22.6558685302734	-24.3827056884766	19.8096008300781	8th_Feb_2017_12:21:21.787
81255726.4404297	1486574481854.61	-40.0136046255727	0.531161487102509	0.821798801422119	0.159181445837021	0.131054788827896	3.51373291015625	-8.80377197265625	2.351318359375	-0.028778076171875	1.00125122070313	-0.164260864257813	25.3557586669922	-23.1827545166016	21.9095153808594	8th_Feb_2017_12:21:21.854
81255793.0908203	1486574481921.26	-40.0136046255727	0.533817410469055	0.821110129356384	0.155715793371201	0.128723129630089	1.98809814453125	-7.88801574707031	1.37474060058594	0.018707275390625	1.02896118164063	-0.191848754882813	22.6558685302734	-25.8826446533203	21.9095153808594	8th_Feb_2017_12:21:21.921
81255859.7717285	1486574481987.95	-40.0136046255727	0.53549075126648	0.820563733577728	0.15453228354454	0.126667037606239	-0.758316040039063	-2.82192993164062	-1.31082153320313	-0.010467529296875	1.01626586914063	-0.175125122070313	25.3557586669922	-25.2826690673828	20.4095764160156	8th_Feb_2017_12:21:21.987
81255926.3916016	1486574482054.57	-40.0136046255727	0.539932489395142	0.817818820476532	0.154680475592613	0.125376746058464	0.706192016601563	-1.29637145996094	-1.127685546875	-0.025604248046875	1.02102661132813	-0.168289184570313	25.0557708740234	-21.9828033447266	21.6095275878906	8th_Feb_2017_12:21:22.054
81255993.0419922	1486574482121.22	-40.0136046255727	0.543404579162598	0.815678417682648	0.154555678367615	0.124470219016075	1.86595153808594	-2.27285766601562	0.276107788085937	-0.018768310546875	1.00906372070313	-0.173660278320313	24.4557952880859	-25.2826690673828	21.9095153808594	8th_Feb_2017_12:21:22.121
81256059.6923828	1486574482187.87	-40.0136046255727	0.542983293533325	0.816490590572357	0.152724146842957	0.123238146305084	3.94065856933594	-2.45645141601562	2.65652465820312	-0.017181396484375	1.01382446289063	-0.179763793945313	27.4556732177734	-24.3827056884766	22.5094909667969	8th_Feb_2017_12:21:22.187
81256126.373291	1486574482254.55	-40.0136046255727	0.544967830181122	0.815393805503845	0.151720762252808	0.122978553175926	3.75738525390625	-0.44244384765625	2.47343444824219	-0.016937255859375	1.00357055664063	-0.186721801757813	24.4557952880859	-23.7827301025391	21.9095153808594	8th_Feb_2017_12:21:22.254
81256192.9931641	1486574482321.17	-40.0136046255727	0.546869397163391	0.814339518547058	0.150395706295967	0.123150870203972	2.59788513183594	-1.35781860351563	2.04617309570312	0.007232666015625	1.01467895507813	-0.195022583007813	25.0557708740234	-23.4827423095703	20.7095642089844	8th_Feb_2017_12:21:22.321
81256259.6435547	1486574482387.82	-40.0136046255727	0.547163724899292	0.814444601535797	0.148916557431221	0.122946493327618	-0.45379638671875	-0.19805908203125	0.154067993164063	-0.007293701171875	1.00296020507813	-0.191482543945313	26.2557220458984	-24.9826812744141	24.3094177246094	8th_Feb_2017_12:21:22.387
81256326.2939453	1486574482454.47	-40.0136046255727	0.550764858722687	0.812094330787659	0.148531407117844	0.122878976166248	-0.698577880859375	-0.381820678710937	-0.212081909179687	-0.001678466796875	1.01504516601563	-0.189285278320313	24.1558074951172	-25.5826568603516	23.7094421386719	8th_Feb_2017_12:21:22.454
81256392.9748535	1486574482521.15	-40.0136046255727	0.554278612136841	0.809677660465241	0.148744761943817	0.12276978045702	-0.51531982421875	0.35076904296875	-0.39520263671875	-0.011932373046875	1.01150512695313	-0.188064575195313	25.0557708740234	-24.9826812744141	23.1094665527344	8th_Feb_2017_12:21:22.521
81256459.5947266	1486574482587.77	-40.0136046255727	0.555864453315735	0.808553338050842	0.148515477776527	0.123285457491875	-0.0881500244140625	0.350677490234375	1.19172668457031	-0.005706787109375	1.01455688476563	-0.190750122070313	23.2558441162109	-25.2826690673828	21.9095153808594	8th_Feb_2017_12:21:22.587
81256526.2451172	1486574482654.42	-40.0136046255727	0.55899053812027	0.806364357471466	0.148378700017929	0.123652167618275	-0.02679443359375	0.71722412109375	1.19169616699219	-0.010711669921875	1.01443481445313	-0.186599731445313	23.2558441162109	-25.2826690673828	22.5094909667969	8th_Feb_2017_12:21:22.654
81256592.8955078	1486574482721.07	-40.0136046255727	0.561618268489838	0.804466784000397	0.148137345910072	0.12439176440239	-0.942733764648438	1.26612854003906	0.886550903320313	0.002227783203125	1.00650024414063	-0.196975708007813	24.4557952880859	-24.3827056884766	21.9095153808594	8th_Feb_2017_12:21:22.721
81256659.576416	1486574482787.75	-40.0136046255727	0.564011037349701	0.802422523498535	0.148208618164063	0.126664280891418	-2.16319274902344	2.42604064941406	1.06964111328125	-0.003021240234375	1.01382446289063	-0.180618286132813	25.3557586669922	-23.7827301025391	24.0094299316406	8th_Feb_2017_12:21:22.787
81256726.1962891	1486574482854.37	-40.0136046255727	0.568023324012756	0.799578905105591	0.148095890879631	0.126849189400673	-0.637313842773438	-1.11399841308594	2.41241455078125	-0.022308349609375	1.00601196289063	-0.158523559570313	22.6558685302734	-25.8826446533203	23.4094543457031	8th_Feb_2017_12:21:22.854
81256792.8466797	1486574482921.02	-40.0136046255727	0.570983707904816	0.797934055328369	0.146560862660408	0.1256934851408	3.08551025390625	-5.75299072265625	4.18244934082031	-0.013275146484375	1.01846313476563	-0.173660278320313	23.5558319091797	-25.5826568603516	22.2095031738281	8th_Feb_2017_12:21:22.921
81256859.4970703	1486574482987.67	-40.0136046255727	0.569644451141357	0.799668371677399	0.141527250409126	0.126514256000519	4.73353576660156	0.411636352539063	4.42658996582031	0.046783447265625	1.04324340820313	-0.183547973632813	24.4557952880859	-24.3827056884766	21.9095153808594	8th_Feb_2017_12:21:22.987
81256926.1779785	1486574483054.35	-40.0136046255727	0.57093733549118	0.798511385917664	0.141396924853325	0.128128424286842	3.02415466308594	4.68368530273438	2.83970642089844	-0.008392333984375	1.02676391601563	-0.186233520507813	23.2558441162109	-24.3827056884766	23.4094543457031	8th_Feb_2017_12:21:23.054
81256992.7978516	1486574483120.97	-40.0136046255727	0.572261452674866	0.797491252422333	0.140996545553207	0.129013910889626	4.00086975097656	1.20484924316406	5.64730834960938	-0.002288818359375	1.01028442382813	-0.184768676757813	26.2557220458984	-24.0827178955078	23.1094665527344	8th_Feb_2017_12:21:23.120
81257059.4482422	1486574483187.62	-40.0136046255727	0.567955374717712	0.80079311132431	0.136436983942986	0.132446706295013	17.8555297851563	-0.19927978515625	14.5584716796875	0.006500244140625	1.03982543945313	-0.168533325195313	25.3557586669922	-22.2827911376953	21.9095153808594	8th_Feb_2017_12:21:23.187
81257126.0986328	1486574483254.27	-40.0136046255727	0.563546061515808	0.804134488105774	0.132526025176048	0.134983077645302	24.0204772949219	1.87631225585938	18.2815856933594	0.023712158203125	1.05203247070313	-0.197341918945313	22.9558563232422	-24.0827178955078	24.3094177246094	8th_Feb_2017_12:21:23.254
81257192.779541	1486574483320.95	-40.0136046255727	0.556934416294098	0.808440089225769	0.129796639084816	0.139289379119873	30.1237487792969	8.58993530273438	19.2581634521484	0.022857666015625	1.04678344726563	-0.205886840820312	20.5559539794922	-24.3827056884766	25.5093688964844	8th_Feb_2017_12:21:23.320
81257259.3994141	1486574483387.57	-40.0136046255727	0.528413832187653	0.823777139186859	0.130660161375999	0.158423289656639	31.0391235351562	14.9374389648438	21.1502685546875	0.099517822265625	0.980987548828125	-0.361282348632812	21.4559173583984	-22.8827667236328	25.8093566894531	8th_Feb_2017_12:21:23.387
81257326.0498047	1486574483454.22	-40.0136046255727	0.515724539756775	0.830519497394562	0.130231246352196	0.165243402123451	18.7712097167969	20.7359313964844	11.0184173583984	0.102203369140625	0.869903564453125	-0.374099731445312	18.7560272216797	-24.0827178955078	28.8092346191406	8th_Feb_2017_12:21:23.454
81257392.7001953	1486574483520.87	-40.0136046255727	0.525306701660156	0.820867478847504	0.144061714410782	0.171684950590134	-22.3055267333984	34.5298004150391	-24.5040283203125	-0.061737060546875	0.889801025390625	-0.0941925048828125	17.5560760498047	-23.4827423095703	30.3091735839844	8th_Feb_2017_12:21:23.520
81257459.3811035	1486574483587.56	-40.0136046255727	0.576953887939453	0.785908162593842	0.171126365661621	0.142085835337639	-60.2089233398438	-61.4180297851563	-63.6885528564453	-0.073211669921875	1.04592895507813	-0.154373168945313	18.1560516357422	-23.4827423095703	30.3091735839844	8th_Feb_2017_12:21:23.587
81257526.0009766	1486574483654.17	-40.0136046255727	0.607448577880859	0.768433928489685	0.168641030788422	0.10988987237215	-66.1901245117187	-66.4226684570312	-58.8057708740234	0.048492431640625	1.09963989257813	-0.208694458007812	21.4559173583984	-24.9826812744141	25.8093566894531	8th_Feb_2017_12:21:23.654
81257592.6513672	1486574483720.83	-40.0136046255727	0.63008326292038	0.754344403743744	0.162521317601204	0.0868690758943558	-60.8193664550781	-53.9718170166016	-47.6363067626953	0.117462158203125	1.08596801757813	-0.303909301757812	27.7556610107422	-23.4827423095703	20.1095886230469	8th_Feb_2017_12:21:23.720
81257659.3017578	1486574483787.48	-40.0136046255727	0.653899490833283	0.738696694374085	0.15143458545208	0.0617269240319729	-21.3291320800781	-20.9513244628906	-11.7476806640625	0.071197509765625	0.882843017578125	-0.243850708007812	29.2555999755859	-22.2827911376953	16.2097473144531	8th_Feb_2017_12:21:23.787
81257725.982666	1486574483854.16	-40.0136046255727	0.652095377445221	0.742473185062408	0.141050562262535	0.060084342956543	-0.882919311523438	-14.9094085693359	6.31878662109375	0.002716064453125	0.977935791015625	-0.191726684570313	28.0556488037109	-23.1827545166016	15.3097839355469	8th_Feb_2017_12:21:23.854
81257792.6025391	1486574483920.78	-40.0136046255727	0.649082779884338	0.745177388191223	0.140779808163643	0.0598622523248196	1.19244384765625	21.0404663085937	1.49699401855469	-0.203216552734375	0.995391845703125	-0.119949340820313	29.2555999755859	-23.7827301025391	15.3097839355469	8th_Feb_2017_12:21:23.920
81257859.2529297	1486574483987.43	-40.0136046255727	0.646279811859131	0.744258046150208	0.153411775827408	0.0697651728987694	11.1412506103516	4.25587463378906	6.44082641601563	-0.145233154296875	1.02346801757813	0.0613250732421875	30.1555633544922	-24.3827056884766	15.3097839355469	8th_Feb_2017_12:21:23.987
81257925.9033203	1486574484054.08	-40.0136046255727	0.644373059272766	0.746896684169769	0.149183198809624	0.0683597400784493	16.8786315917969	-12.8338928222656	4.79287719726563	-0.098968505859375	1.06448364257813	-0.0935821533203125	29.5555877685547	-23.4827423095703	16.5097351074219	8th_Feb_2017_12:21:24.054
81257992.5842285	1486574484120.76	-40.0136046255727	0.640497267246246	0.751018166542053	0.146728962659836	0.0648492127656937	15.2303619384766	-4.10618591308594	1.06976318359375	-0.140350341796875	1.00723266601563	-0.0991973876953125	28.9556121826172	-22.8827667236328	16.5097351074219	8th_Feb_2017_12:21:24.120
81258059.2041016	1486574484187.38	-40.0136046255727	0.635445415973663	0.757285952568054	0.140571594238281	0.0544678829610348	9.79815673828125	-5.81524658203125	3.45013427734375	-0.083221435546875	1.04519653320313	-0.152175903320313	30.1555633544922	-22.2827911376953	17.7096862792969	8th_Feb_2017_12:21:24.187
81258125.8544922	1486574484254.03	-40.0136046255727	0.634987831115723	0.758329510688782	0.138200864195824	0.0512572564184666	17.8543090820313	-14.2385864257813	4.60984802246094	-0.159271240234375	1.00015258789063	-0.0362091064453125	30.1555633544922	-23.1827545166016	16.8097229003906	8th_Feb_2017_12:21:24.254
81258192.5048828	1486574484320.68	-40.0136046255727	0.630766093730927	0.762658357620239	0.135138392448425	0.0471598282456398	23.3477172851562	-4.28961181640625	8.14985656738281	-0.170623779296875	0.993438720703125	-0.103591918945313	27.7556610107422	-23.4827423095703	17.1097106933594	8th_Feb_2017_12:21:24.320
81258259.185791	1486574484387.36	-40.0136046255727	0.616877734661102	0.775633215904236	0.126512572169304	0.0430060252547264	24.5071411132812	-4.41192626953125	9.06541442871094	-0.113983154296875	1.00357055664063	-0.132156372070313	31.9554901123047	-23.7827301025391	18.9096374511719	8th_Feb_2017_12:21:24.387
81258325.8056641	1486574484453.98	-40.0136046255727	0.609704315662384	0.781964361667633	0.122560814023018	0.0420850329101086	27.5585632324219	-2.45912170410156	8.51612854003906	-0.098114013671875	1.01724243164063	-0.190383911132813	29.5555877685547	-22.8827667236328	20.7095642089844	8th_Feb_2017_12:21:24.453
81258392.4560547	1486574484520.63	-40.0136046255727	0.600586473941803	0.789677500724793	0.117713183164597	0.0430002175271511	18.2205963134766	-5.26634216308594	5.89157104492188	-0.014862060546875	1.00125122070313	-0.272781372070312	27.7556610107422	-20.7828521728516	20.7095642089844	8th_Feb_2017_12:21:24.520
81258459.1064453	1486574484587.28	-40.0136046255727	0.592168569564819	0.79563844203949	0.120681524276733	0.0416157618165016	5.28073120117188	9.19859313964844	-1.55467224121094	-0.161468505859375	1.01223754882813	-0.267776489257812	28.9556121826172	-23.4827423095703	21.6095275878906	8th_Feb_2017_12:21:24.587
81258525.7873535	1486574484653.96	-40.0136046255727	0.591036379337311	0.79599666595459	0.123130492866039	0.0436356626451016	9.67558288574219	11.3961791992188	2.90086364746094	-0.097259521484375	1.01187133789063	-0.220901489257812	28.6556243896484	-20.4828643798828	22.5094909667969	8th_Feb_2017_12:21:24.653
81258592.4072266	1486574484720.58	-40.0136046255727	0.586702764034271	0.798387706279755	0.126018986105919	0.0497607886791229	15.8403778076172	17.4389038085938	8.76020812988281	-0.069061279296875	0.950347900390625	-0.248611450195312	28.0556488037109	-21.0828399658203	23.4094543457031	8th_Feb_2017_12:21:24.720
81258659.0576172	1486574484787.23	-40.0136046255727	0.573294341564178	0.808185279369354	0.120236597955227	0.0609368272125721	15.7789459228516	2.24073791503906	8.76025390625	0.030181884765625	1.00369262695313	-0.346389770507812	25.6557464599609	-21.9828033447266	23.1094665527344	8th_Feb_2017_12:21:24.787
81258725.7080078	1486574484853.88	-40.0136046255727	0.569866836071014	0.810338139533997	0.12010782957077	0.0646385177969933	12.9713287353516	13.1660308837891	3.75537109375	-0.040008544921875	1.01760864257813	-0.274856567382812	25.3557586669922	-23.1827545166016	24.9093933105469	8th_Feb_2017_12:21:24.853
