Subject,Gait,Sensor,TP,FP,FN,PPV,Sensitivity,RCA,SDA
4,irregular,1,119,481,484,0.19833333333333333,0.19734660033167495,2.6447,0.19783873649210307
4,semiregular,1,426,114,260,0.7888888888888889,0.6209912536443148,0.8827,0.6949429037520392
4,regular,2,775,5,644,0.9935897435897436,0.5461592670894997,0.7112,0.7048658481127785
4,irregular,2,159,523,526,0.23313782991202345,0.2321167883211679,3.0044,0.23262618873445498
4,semiregular,2,468,99,189,0.8253968253968254,0.7123287671232876,0.9300,0.7647058823529411
4,regular,3,983,4,230,0.9959473150962512,0.8103874690849134,0.8983,0.8936363636363637
4,irregular,3,197,457,459,0.3012232415902141,0.3003048780487805,2.8772,0.300763358778626
4,semiregular,3,529,92,94,0.8518518518518519,0.8491171749598716,1.0147,0.8504823151125401
5,regular,1,750,1,584,0.9986684420772304,0.5622188905547226,0.7222,0.7194244604316546
5,irregular,1,111,518,520,0.17647058823529413,0.17591125198098256,2.9078,0.17619047619047618
5,semiregular,1,481,135,236,0.7808441558441559,0.6708507670850767,0.9266,0.7216804201050262
5,regular,2,818,1,447,0.9987789987789988,0.6466403162055336,0.7883,0.7850287907869483
5,irregular,2,130,609,611,0.17591339648173207,0.17543859649122806,3.4147,0.17567567567567566
5,semiregular,2,547,175,178,0.7576177285318559,0.7544827586206897,1.0853,0.756046993780235
5,regular,3,1037,56,58,0.9487648673376029,0.9470319634703196,1.0489,0.9478976234003657
5,irregular,3,199,523,525,0.2756232686980609,0.27486187845303867,3.3364,0.27524204702627936
5,semiregular,3,634,148,150,0.8107416879795396,0.8086734693877551,1.1737,0.8097062579821199
6,regular,1,644,12,527,0.9817073170731707,0.5499573014517506,0.7202,0.7049808429118775
6,irregular,1,107,541,543,0.16512345679012347,0.1646153846153846,3.3333,0.16486902927580896
6,semiregular,1,467,69,397,0.871268656716418,0.5405092592592593,0.7675,0.6671428571428571
6,regular,2,737,13,339,0.9826666666666667,0.6849442379182156,0.8240,0.8072289156626505
6,irregular,2,141,584,587,0.19448275862068964,0.1936813186813187,3.7333,0.19408121128699246
6,semiregular,2,521,83,275,0.8625827814569537,0.6545226130653267,0.8645,0.7442857142857144
6,regular,3,915,244,247,0.7894736842105263,0.7874354561101549,1.2699,0.7884532529082292
6,irregular,3,185,505,507,0.26811594202898553,0.26734104046242774,3.5487,0.26772793053545585
6,semiregular,3,668,134,136,0.8329177057356608,0.8308457711442786,1.1469,0.8318804483188045
7,regular,1,678,4,1097,0.9941348973607038,0.3819718309859155,0.5569,0.5518925518925519
7,irregular,1,111,608,610,0.15438108484005564,0.1539528432732316,3.2044,0.15416666666666665
7,semiregular,1,347,58,769,0.8567901234567902,0.3109318996415771,0.5335,0.45627876397107175
7,regular,2,890,3,673,0.9966405375139977,0.5694177863083814,0.7293,0.724755700325733
7,irregular,2,137,758,761,0.15307262569832403,0.15256124721603564,3.9911,0.1528165086447295
7,semiregular,2,572,104,271,0.8461538461538461,0.6785290628706999,0.8922,0.7531270572745227
7,regular,3,1228,220,222,0.8480662983425414,0.8468965517241379,1.1789,0.8474810213940649
7,irregular,3,209,641,643,0.24588235294117647,0.24530516431924881,3.7867,0.245593419506463
7,semiregular,3,725,171,173,0.8091517857142857,0.8073496659242761,1.1800,0.8082497212931996
8,regular,1,747,3,570,0.996,0.5671981776765376,0.7275,0.7227866473149492
8,irregular,1,109,781,781,0.12247191011235956,0.12247191011235956,3.6626,0.12247191011235956
8,semiregular,1,574,88,414,0.8670694864048338,0.5809716599190283,0.8053,0.6957575757575757
8,regular,2,625,3,814,0.9952229299363057,0.4343293954134816,0.6097,0.6047411707789065
8,irregular,2,124,881,884,0.12338308457711443,0.12301587301587301,4.1481,0.12319920516641827
8,semiregular,2,550,80,471,0.873015873015873,0.5386875612144956,0.7654,0.6662628709872804
8,regular,3,997,16,57,0.9842053307008884,0.9459203036053131,0.9816,0.9646831156265118
8,irregular,3,231,746,749,0.23643807574206754,0.2357142857142857,4.0329,0.2360756259580991
8,semiregular,3,781,146,148,0.8425026968716289,0.8406889128094726,1.1233,0.8415948275862069
9,regular,1,829,2,550,0.9975932611311673,0.6011602610587382,0.7543,0.7502262443438914
9,irregular,1,121,612,614,0.165075034106412,0.16462585034013605,2.7632,0.164850136239782
9,semiregular,1,460,61,418,0.8829174664107485,0.5239179954441914,0.7475,0.6576125804145819
9,regular,2,898,3,411,0.9966703662597114,0.6860198624904508,0.8175,0.8126696832579186
9,irregular,2,142,712,714,0.16627634660421545,0.1658878504672897,3.2180,0.16608187134502925
9,semiregular,2,507,54,331,0.9037433155080213,0.6050119331742243,0.8046,0.7248034310221586
9,regular,3,1098,74,76,0.9368600682593856,0.9352640545144804,1.0605,0.9360613810741687
9,irregular,3,250,580,582,0.30120481927710846,0.3004807692307692,3.1278,0.3008423586040915
9,semiregular,3,674,97,99,0.874189364461738,0.871927554980595,1.1027,0.8730569948186528
10,regular,1,698,13,616,0.9817158931082982,0.5312024353120244,0.7041,0.6893827160493828
10,irregular,1,154,515,516,0.23019431988041852,0.2298507462686567,2.7126,0.2300224047796863
10,semiregular,1,444,61,360,0.8792079207920792,0.5522388059701493,0.7744,0.6783804430863255
10,regular,2,701,14,609,0.9804195804195804,0.5351145038167939,0.7081,0.6923456790123456
10,irregular,2,144,535,537,0.21207658321060383,0.21145374449339208,2.7571,0.21176470588235297
10,semiregular,2,481,57,290,0.8940520446096655,0.6238651102464332,0.8247,0.7349121466768525
10,regular,3,937,14,136,0.9852786540483701,0.8732525629077353,0.9418,0.9258893280632411
10,irregular,3,226,446,448,0.33630952380952384,0.3353115727002967,2.7287,0.33580980683506684
10,semiregular,3,586,59,78,0.9085271317829458,0.8825301204819277,0.9878,0.8953399541634836
11,regular,1,693,1,750,0.9985590778097982,0.4802494802494803,0.6514,0.6485727655591952
11,irregular,1,117,536,539,0.17917304747320062,0.17835365853658536,2.7448,0.1787624140565317
11,semiregular,1,487,107,316,0.8198653198653199,0.6064757160647571,0.8529,0.6972083035075161
11,regular,2,758,1,619,0.9986824769433466,0.5504720406681191,0.7131,0.7097378277153558
11,irregular,2,132,594,596,0.18181818181818182,0.1813186813186813,3.0460,0.1815680880330124
11,semiregular,2,504,97,292,0.8386023294509152,0.6331658291457286,0.8629,0.7215461703650681
11,regular,3,1066,116,118,0.9018612521150592,0.9003378378378378,1.1065,0.9010989010989011
11,irregular,3,218,480,482,0.3123209169054441,0.31142857142857144,2.9289,0.31187410586552217
11,semiregular,3,659,116,119,0.8503225806451613,0.8470437017994858,1.1114,0.8486799742433999
12,regular,1,707,0,597,1.0,0.5421779141104295,0.7051,0.7031327697662855
12,irregular,1,113,580,583,0.16305916305916307,0.16235632183908047,3.4118,0.1627069834413247
12,semiregular,1,447,131,254,0.773356401384083,0.637660485021398,0.9064,0.6989835809225958
12,regular,2,811,1,388,0.9987684729064039,0.6763969974979149,0.8093,0.8065638985579313
12,irregular,2,117,646,649,0.15334207077326342,0.15274151436031333,3.7549,0.15304120340091562
12,semiregular,2,485,127,182,0.7924836601307189,0.7271364317841079,0.9594,0.7584050039093041
12,regular,3,974,189,195,0.8374892519346517,0.8331907613344739,1.1609,0.8353344768439108
12,irregular,3,200,531,533,0.27359781121751026,0.2728512960436562,3.5931,0.27322404371584696
12,semiregular,3,622,152,154,0.8036175710594315,0.8015463917525774,1.2106,0.8025806451612904
13,regular,1,737,1,522,0.9986449864498645,0.585385226370135,0.7410,0.7381071607411116
13,irregular,1,113,845,847,0.11795407098121086,0.11770833333333333,4.4444,0.11783107403545359
13,semiregular,1,613,91,309,0.8707386363636364,0.6648590021691974,0.8687,0.7539975399753996
13,regular,2,796,1,403,0.998745294855709,0.6638865721434529,0.8010,0.7975951903807614
13,irregular,2,126,915,917,0.12103746397694524,0.12080536912751678,4.8287,0.12092130518234166
13,semiregular,2,625,89,287,0.8753501400560224,0.6853070175438597,0.8810,0.7687576875768759
13,regular,3,935,10,118,0.9894179894179894,0.8879392212725546,0.9470,0.9359359359359359
13,irregular,3,200,728,731,0.21551724137931033,0.21482277121374865,4.3102,0.21516944593867668
13,semiregular,3,761,84,87,0.9005917159763314,0.8974056603773585,1.0405,0.8989958653278205
14,regular,1,713,1,674,0.9985994397759104,0.5140591204037491,0.6816,0.6787244169443122
14,irregular,1,115,548,550,0.17345399698340874,0.17293233082706766,3.0645,0.17319277108433734
14,semiregular,1,624,108,468,0.8524590163934426,0.5714285714285714,0.8039,0.6842105263157895
14,regular,2,741,0,618,1.0,0.5452538631346578,0.7082,0.7057142857142857
14,irregular,2,122,611,614,0.1664392905866303,0.16576086956521738,3.3917,0.16609938733832538
14,semiregular,2,751,67,254,0.9180929095354523,0.7472636815920398,0.8992,0.8239166209544707
14,regular,3,1040,33,35,0.9692451071761417,0.9674418604651163,1.0219,0.9683426443202979
14,irregular,3,205,471,473,0.3032544378698225,0.3023598820058997,3.1244,0.30280649926144754
14,semiregular,3,708,242,245,0.7452631578947368,0.7429171038824763,1.0438,0.744088281660536
15,regular,1,735,1,453,0.998641304347826,0.6186868686868687,0.7676,0.7640332640332641
15,irregular,1,106,556,559,0.16012084592145015,0.1593984962406015,3.0505,0.15975885455915598
15,semiregular,1,559,98,329,0.8508371385083714,0.6295045045045045,0.8527,0.7236245954692556
15,regular,2,673,1,578,0.9985163204747775,0.5379696243005595,0.7023,0.6992207792207791
15,irregular,2,127,634,636,0.16688567674113008,0.16644823066841416,3.5000,0.16666666666666666
15,semiregular,2,592,79,282,0.8822652757078987,0.6773455377574371,0.8708,0.7663430420711975
15,regular,3,927,8,63,0.9914438502673797,0.9363636363636364,0.9730,0.9631168831168833
15,irregular,3,205,502,505,0.28995756718529,0.2887323943661972,3.2569,0.2893436838390967
15,semiregular,3,726,80,82,0.9007444168734491,0.8985148514851485,1.0439,0.8996282527881041
16,regular,1,745,2,723,0.9973226238286479,0.5074931880108992,0.6763,0.672686230248307
16,irregular,1,178,560,562,0.24119241192411925,0.24054054054054055,2.7206,0.24086603518267932
16,semiregular,1,485,87,302,0.8479020979020979,0.6162642947903431,0.8443,0.7137601177336277
16,regular,2,704,4,803,0.9943502824858758,0.46715328467153283,0.6411,0.6356659142212189
16,irregular,2,164,546,549,0.23098591549295774,0.2300140252454418,2.6213,0.23049894588896697
16,semiregular,2,481,88,310,0.8453427065026362,0.6080910240202275,0.8385,0.7073529411764706
16,regular,3,1048,12,107,0.9886792452830189,0.9073593073593074,0.9585,0.94627539503386
16,irregular,3,248,432,434,0.36470588235294116,0.36363636363636365,2.5074,0.36417033773861973
16,semiregular,3,638,88,91,0.8787878787878788,0.8751714677640604,1.0705,0.8769759450171821
17,regular,1,683,0,688,1.0,0.49817651349380015,0.6676,0.6650438169425511
17,irregular,1,128,659,662,0.16264294790343076,0.1620253164556962,3.2917,0.16233354470513633
17,semiregular,1,582,85,422,0.8725637181409296,0.5796812749003984,0.8005,0.696588868940754
17,regular,2,775,0,504,1.0,0.6059421422986708,0.7570,0.7546251217137293
17,irregular,2,134,700,702,0.1606714628297362,0.16028708133971292,3.4833,0.16047904191616766
17,semiregular,2,599,74,399,0.8900445765230312,0.6002004008016032,0.8076,0.7169359664871335
17,regular,3,1017,125,127,0.8905429071803853,0.888986013986014,1.1118,0.8897637795275591
17,irregular,3,225,618,620,0.2669039145907473,0.26627218934911245,3.5208,0.26658767772511854
17,semiregular,3,796,103,105,0.8854282536151279,0.8834628190899001,1.0765,0.8844444444444445
18,regular,1,776,2,531,0.9974293059125964,0.5937260902830911,0.7481,0.7443645083932854
18,irregular,1,163,551,553,0.22829131652661064,0.2276536312849162,2.8413,0.22797202797202798
18,semiregular,1,594,64,347,0.9027355623100304,0.6312433581296493,0.8252,0.7429643527204502
18,regular,2,651,1,782,0.9984662576687117,0.4542916957431961,0.6274,0.6244604316546764
18,irregular,2,153,527,529,0.225,0.22434017595307917,2.7063,0.22466960352422907
18,semiregular,2,562,59,416,0.9049919484702094,0.5746421267893661,0.7790,0.7029393370856787
18,regular,3,956,20,154,0.9795081967213115,0.8612612612612612,0.9368,0.9165867689357623
18,irregular,3,233,442,444,0.3451851851851852,0.34416543574593794,2.6865,0.3446745562130178
18,semiregular,3,730,57,83,0.9275730622617535,0.897908979089791,0.9850,0.9125000000000001
19,regular,1,807,1,533,0.9987623762376238,0.6022388059701492,0.7546,0.7513966480446927
19,irregular,1,128,443,446,0.22416812609457093,0.2229965156794425,2.3429,0.22358078602620088
19,semiregular,1,526,62,389,0.8945578231292517,0.5748633879781421,0.7849,0.6999334664005322
19,regular,2,896,1,355,0.9988851727982163,0.7162270183852918,0.8374,0.8342644320297953
19,irregular,2,168,493,495,0.25416036308623297,0.25339366515837103,2.7061,0.2537764350453172
19,semiregular,2,599,74,231,0.8900445765230312,0.7216867469879518,0.8977,0.7970725216234197
19,regular,3,844,1,461,0.9988165680473373,0.6467432950191571,0.7872,0.7851162790697674
19,irregular,3,215,397,399,0.35130718954248363,0.3501628664495114,2.5061,0.35073409461663946
19,semiregular,3,619,56,210,0.917037037037037,0.7466827503015682,0.8991,0.8231382978723404
20,regular,1,1061,5,369,0.9953095684803002,0.7419580419580419,0.8569,0.8501602564102563
20,irregular,1,111,480,482,0.18781725888324874,0.18718381112984822,2.3532,0.1875
20,semiregular,1,631,129,288,0.8302631578947368,0.6866158868335147,0.9073,0.7516378796902917
20,regular,2,764,3,967,0.9960886571056062,0.4413633737723859,0.6163,0.611689351481185
20,irregular,2,138,473,475,0.22585924713584288,0.22512234910277323,2.4325,0.22549019607843135
20,semiregular,2,573,108,425,0.8414096916299559,0.5741482965931863,0.8133,0.6825491363907088
20,regular,3,1178,24,119,0.9800332778702163,0.9082498072474943,0.9632,0.9427771108443378
20,irregular,3,227,451,454,0.33480825958702065,0.3333333333333333,2.7024,0.33406916850625457
20,semiregular,3,761,112,115,0.8717067583046965,0.8687214611872146,1.0416,0.8702115494568325
21,regular,1,596,1,644,0.998324958123953,0.4806451612903226,0.6522,0.6488840500816548
21,irregular,1,112,496,498,0.18421052631578946,0.18360655737704917,2.9902,0.18390804597701152
21,semiregular,1,406,137,146,0.7476979742173112,0.7355072463768116,0.9945,0.7415525114155251
21,regular,2,722,1,393,0.9986168741355463,0.6475336322869956,0.7880,0.7856365614798695
21,irregular,2,149,551,553,0.21285714285714286,0.21225071225071226,3.4412,0.2125534950071327
21,semiregular,2,486,141,143,0.7751196172248804,0.7726550079491256,1.1457,0.7738853503184714
21,regular,3,907,250,256,0.783923941227312,0.7798796216680998,1.2641,0.781896551724138
21,irregular,3,199,466,468,0.2992481203007519,0.2983508245877061,3.2696,0.2987987987987988
21,semiregular,3,500,216,219,0.6983240223463687,0.6954102920723226,1.3097,0.6968641114982578
22,regular,1,643,8,595,0.9877112135176651,0.5193861066235864,0.6913,0.6807834833245102
22,irregular,1,139,484,485,0.2231139646869984,0.22275641025641027,2.5263,0.22293504410585407
22,semiregular,1,480,105,339,0.8205128205128205,0.5860805860805861,0.8350,0.6837606837606838
22,regular,2,787,8,307,0.989937106918239,0.7193784277879341,0.8436,0.8332451032292217
22,irregular,2,161,560,562,0.22330097087378642,0.22268326417704012,2.9271,0.22299168975069253
22,semiregular,2,545,95,218,0.8515625,0.7142857142857143,0.9147,0.7769066286528866
22,regular,3,870,78,82,0.9177215189873418,0.9138655462184874,1.0063,0.9157894736842105
22,irregular,3,229,464,466,0.33044733044733043,0.3294964028776978,2.8138,0.329971181556196
22,semiregular,3,663,134,136,0.8318695106649937,0.8297872340425532,1.1366,0.8308270676691728
23,regular,1,335,13,1313,0.9626436781609196,0.2032766990291262,0.3504,0.33567134268537074
23,irregular,1,119,784,785,0.13178294573643412,0.13163716814159293,3.3985,0.13171001660210294
23,semiregular,1,326,56,961,0.8534031413612565,0.2533022533022533,0.4587,0.390653085680048
23,regular,2,608,13,768,0.9790660225442834,0.4418604651162791,0.6226,0.6089133700550826
23,irregular,2,73,488,490,0.13012477718360071,0.12966252220248667,2.1165,0.12989323843416373
23,semiregular,2,233,40,1163,0.8534798534798534,0.1669054441260745,0.3269,0.2792091072498502
23,regular,3,965,30,35,0.9698492462311558,0.965,1.0010,0.9674185463659147
23,irregular,3,250,842,844,0.22893772893772893,0.22851919561243145,4.1128,0.22872827081427263
23,semiregular,3,805,140,144,0.8518518518518519,0.8482613277133825,1.1365,0.8500527983104542
24,regular,1,718,4,715,0.9944598337950139,0.5010467550593162,0.6719,0.6663573085846869
24,irregular,1,110,667,669,0.14157014157014158,0.14120667522464697,3.1538,0.14138817480719795
24,semiregular,1,428,53,449,0.8898128898128899,0.4880273660205245,0.7103,0.6303387334315169
24,regular,2,785,4,580,0.9949302915082383,0.575091575091575,0.7349,0.7288765088207985
24,irregular,2,128,743,745,0.14695752009184845,0.1466208476517755,3.5344,0.14678899082568808
24,semiregular,2,483,61,329,0.8878676470588235,0.5948275862068966,0.8059,0.7123893805309734
24,regular,3,1070,123,125,0.8968985750209556,0.895397489539749,1.1075,0.896147403685092
24,irregular,3,238,637,640,0.272,0.27107061503416857,3.5547,0.2715345122646891
24,semiregular,3,655,71,73,0.9022038567493113,0.8997252747252747,1.0706,0.9009628610729024
25,regular,1,698,1,492,0.9985693848354793,0.5865546218487395,0.7421,0.7390153520381153
25,irregular,1,106,857,859,0.11007268951194185,0.10984455958549223,4.6618,0.10995850622406639
25,semiregular,1,510,95,319,0.8429752066115702,0.6151990349819059,0.8454,0.7112970711297071
25,regular,2,639,1,610,0.9984375,0.5116092874299439,0.6797,0.6765484383271572
25,irregular,2,99,803,804,0.10975609756097561,0.10963455149501661,4.3623,0.10969529085872577
25,semiregular,2,483,86,382,0.8488576449912126,0.5583815028901734,0.7953,0.6736401673640168
25,regular,3,899,2,90,0.9977802441731409,0.9089989888776542,0.9545,0.9513227513227512
25,irregular,3,173,864,866,0.16682738669238187,0.16650625601539942,5.0193,0.16666666666666666
25,semiregular,3,591,71,181,0.8927492447129909,0.7655440414507773,0.9248,0.8242677824267781
26,regular,1,772,4,419,0.9948453608247423,0.6481947942905122,0.7909,0.7849517031011692
26,irregular,1,127,604,606,0.17373461012311903,0.17326057298772168,3.4252,0.17349726775956284
26,semiregular,1,569,110,189,0.8379970544918999,0.7506596306068601,0.9472,0.7919276270006959
26,regular,2,873,5,215,0.9943052391799544,0.8023897058823529,0.8954,0.8880976602238047
26,irregular,2,134,623,625,0.17701453104359313,0.17654808959156784,3.5467,0.17678100263852242
26,semiregular,2,560,99,218,0.849772382397572,0.7197943444730077,0.9194,0.779401530967293
26,regular,3,820,5,323,0.9939393939393939,0.7174103237095363,0.8396,0.8333333333333333
26,irregular,3,198,574,578,0.25647668393782386,0.2551546391752577,3.6262,0.2558139534883721
26,semiregular,3,643,93,96,0.873641304347826,0.8700947225981055,1.0264,0.871864406779661
27,regular,1,786,1,756,0.9987293519695044,0.5097276264591439,0.6775,0.6749677973379132
27,irregular,1,126,738,738,0.14583333333333334,0.14583333333333334,3.2000,0.14583333333333334
27,semiregular,1,418,65,553,0.865424430641822,0.43048403707518024,0.6662,0.5749656121045391
27,regular,2,965,1,397,0.9989648033126294,0.7085168869309838,0.8319,0.8290378006872853
27,irregular,2,168,921,924,0.15426997245179064,0.15384615384615385,4.0444,0.15405777166437415
27,semiregular,2,592,100,169,0.8554913294797688,0.7779237844940867,0.9547,0.8148657949070888
27,regular,3,1157,47,49,0.9609634551495017,0.9593698175787728,1.0343,0.9601659751037345
27,irregular,3,266,757,759,0.260019550342131,0.25951219512195123,3.7963,0.259765625
27,semiregular,3,687,103,106,0.8696202531645569,0.8663303909205549,1.0893,0.8679722046746684
28,regular,1,748,6,691,0.9920424403183024,0.5198054204308548,0.6894,0.6821705426356588
28,irregular,1,153,831,833,0.15548780487804878,0.15517241379310345,3.3652,0.15532994923857868
28,semiregular,1,621,91,382,0.8721910112359551,0.6191425722831505,0.8324,0.724198250728863
28,regular,2,659,6,869,0.9909774436090225,0.431282722513089,0.6084,0.6010031919744643
28,irregular,2,168,976,978,0.14685314685314685,0.14659685863874344,3.9113,0.14672489082969434
28,semiregular,2,570,76,499,0.8823529411764706,0.5332086061739943,0.7555,0.6647230320699709
28,regular,3,1066,16,45,0.9852125693160814,0.9594959495949595,0.9882,0.9721842225262198
28,irregular,3,253,914,916,0.21679520137103683,0.21642429426860565,3.9898,0.2166095890410959
28,semiregular,3,764,72,116,0.9138755980861244,0.8681818181818182,0.9756,0.8904428904428905
29,regular,1,805,1,665,0.9987593052109182,0.5476190476190477,0.7105,0.7073813708260105
29,irregular,1,121,584,585,0.17163120567375886,0.17138810198300283,2.8583,0.17150956768249467
29,semiregular,1,628,129,350,0.8295904887714664,0.6421267893660532,0.8746,0.7239193083573486
29,regular,2,792,1,691,0.9987389659520807,0.5340525960890088,0.6991,0.6959578207381372
29,irregular,2,167,671,673,0.19928400954653938,0.1988095238095238,3.4008,0.19904648390941598
29,semiregular,2,723,128,161,0.8495887191539365,0.8178733031674208,0.9827,0.8334293948126802
29,regular,3,1132,50,52,0.9576988155668359,0.956081081081081,1.0386,0.9568892645815722
29,irregular,3,228,563,566,0.28824273072060685,0.2871536523929471,3.2146,0.28769716088328073
29,semiregular,3,738,174,177,0.8092105263157895,0.8065573770491803,1.0529,0.8078817733990148
30,regular,1,757,1,475,0.9986807387862797,0.614448051948052,0.7643,0.7608040201005026
30,irregular,1,133,1003,1005,0.11707746478873239,0.11687170474516696,4.5520,0.1169744942832014
30,semiregular,1,574,81,387,0.8763358778625954,0.5972944849115505,0.8136,0.7103960396039602
30,regular,2,753,1,484,0.9986737400530504,0.608730800323363,0.7593,0.756403817177298
30,irregular,2,156,1222,1225,0.11320754716981132,0.11296162201303403,5.5240,0.1130844508880029
30,semiregular,2,603,64,346,0.904047976011994,0.6354056902002108,0.8284,0.7462871287128713
30,regular,3,996,93,95,0.9146005509641874,0.9129239230064161,1.0943,0.9137614678899082
30,irregular,3,233,982,984,0.19176954732510287,0.1914543960558751,4.8680,0.19161184210526314
30,semiregular,3,783,137,139,0.8510869565217392,0.8492407809110629,1.1383,0.8501628664495114
