0	-0.075	0.252	0.931	-0.119	0.126	0.824	-0.150	0.116	0.904	-0.241	0.059	0.962	-0.245	0.032	0.929	-0.208	0.013	0.942	-0.177	0.035	0.999	-0.187	0.104	0.985	-0.233	0.063	0.900	-0.202	0.003	0.927	-0.286	0.108	0.933	-0.264	0.041	0.990	-0.264	0.097	0.968	-0.236	0.062	0.962	-0.237	0.072	0.974
0	-0.119	0.126	0.824	-0.150	0.116	0.904	-0.241	0.059	0.962	-0.245	0.032	0.929	-0.208	0.013	0.942	-0.177	0.035	0.999	-0.187	0.104	0.985	-0.233	0.063	0.900	-0.202	0.003	0.927	-0.286	0.108	0.933	-0.264	0.041	0.990	-0.264	0.097	0.968	-0.236	0.062	0.962	-0.237	0.072	0.974	-0.252	0.037	0.966
0	-0.150	0.116	0.904	-0.241	0.059	0.962	-0.245	0.032	0.929	-0.208	0.013	0.942	-0.177	0.035	0.999	-0.187	0.104	0.985	-0.233	0.063	0.900	-0.202	0.003	0.927	-0.286	0.108	0.933	-0.264	0.041	0.990	-0.264	0.097	0.968	-0.236	0.062	0.962	-0.237	0.072	0.974	-0.252	0.037	0.966	-0.222	0.032	0.953
0	-0.241	0.059	0.962	-0.245	0.032	0.929	-0.208	0.013	0.942	-0.177	0.035	0.999	-0.187	0.104	0.985	-0.233	0.063	0.900	-0.202	0.003	0.927	-0.286	0.108	0.933	-0.264	0.041	0.990	-0.264	0.097	0.968	-0.236	0.062	0.962	-0.237	0.072	0.974	-0.252	0.037	0.966	-0.222	0.032	0.953	-0.277	0.065	0.974
0	-0.245	0.032	0.929	-0.208	0.013	0.942	-0.177	0.035	0.999	-0.187	0.104	0.985	-0.233	0.063	0.900	-0.202	0.003	0.927	-0.286	0.108	0.933	-0.264	0.041	0.990	-0.264	0.097	0.968	-0.236	0.062	0.962	-0.237	0.072	0.974	-0.252	0.037	0.966	-0.222	0.032	0.953	-0.277	0.065	0.974	-0.232	0.046	0.978
0	-0.208	0.013	0.942	-0.177	0.035	0.999	-0.187	0.104	0.985	-0.233	0.063	0.900	-0.202	0.003	0.927	-0.286	0.108	0.933	-0.264	0.041	0.990	-0.264	0.097	0.968	-0.236	0.062	0.962	-0.237	0.072	0.974	-0.252	0.037	0.966	-0.222	0.032	0.953	-0.277	0.065	0.974	-0.232	0.046	0.978	-0.249	0.041	0.973
0	-0.177	0.035	0.999	-0.187	0.104	0.985	-0.233	0.063	0.900	-0.202	0.003	0.927	-0.286	0.108	0.933	-0.264	0.041	0.990	-0.264	0.097	0.968	-0.236	0.062	0.962	-0.237	0.072	0.974	-0.252	0.037	0.966	-0.222	0.032	0.953	-0.277	0.065	0.974	-0.232	0.046	0.978	-0.249	0.041	0.973	-0.267	0.047	0.970
0	-0.187	0.104	0.985	-0.233	0.063	0.900	-0.202	0.003	0.927	-0.286	0.108	0.933	-0.264	0.041	0.990	-0.264	0.097	0.968	-0.236	0.062	0.962	-0.237	0.072	0.974	-0.252	0.037	0.966	-0.222	0.032	0.953	-0.277	0.065	0.974	-0.232	0.046	0.978	-0.249	0.041	0.973	-0.267	0.047	0.970	-0.259	0.041	0.967
0	-0.233	0.063	0.900	-0.202	0.003	0.927	-0.286	0.108	0.933	-0.264	0.041	0.990	-0.264	0.097	0.968	-0.236	0.062	0.962	-0.237	0.072	0.974	-0.252	0.037	0.966	-0.222	0.032	0.953	-0.277	0.065	0.974	-0.232	0.046	0.978	-0.249	0.041	0.973	-0.267	0.047	0.970	-0.259	0.041	0.967	-0.250	0.031	0.960
0	-0.202	0.003	0.927	-0.286	0.108	0.933	-0.264	0.041	0.990	-0.264	0.097	0.968	-0.236	0.062	0.962	-0.237	0.072	0.974	-0.252	0.037	0.966	-0.222	0.032	0.953	-0.277	0.065	0.974	-0.232	0.046	0.978	-0.249	0.041	0.973	-0.267	0.047	0.970	-0.259	0.041	0.967	-0.250	0.031	0.960	-0.255	0.027	0.975
0	-0.286	0.108	0.933	-0.264	0.041	0.990	-0.264	0.097	0.968	-0.236	0.062	0.962	-0.237	0.072	0.974	-0.252	0.037	0.966	-0.222	0.032	0.953	-0.277	0.065	0.974	-0.232	0.046	0.978	-0.249	0.041	0.973	-0.267	0.047	0.970	-0.259	0.041	0.967	-0.250	0.031	0.960	-0.255	0.027	0.975	-0.253	0.036	0.965
0	-0.264	0.041	0.990	-0.264	0.097	0.968	-0.236	0.062	0.962	-0.237	0.072	0.974	-0.252	0.037	0.966	-0.222	0.032	0.953	-0.277	0.065	0.974	-0.232	0.046	0.978	-0.249	0.041	0.973	-0.267	0.047	0.970	-0.259	0.041	0.967	-0.250	0.031	0.960	-0.255	0.027	0.975	-0.253	0.036	0.965	-0.259	0.046	0.954
0	-0.264	0.097	0.968	-0.236	0.062	0.962	-0.237	0.072	0.974	-0.252	0.037	0.966	-0.222	0.032	0.953	-0.277	0.065	0.974	-0.232	0.046	0.978	-0.249	0.041	0.973	-0.267	0.047	0.970	-0.259	0.041	0.967	-0.250	0.031	0.960	-0.255	0.027	0.975	-0.253	0.036	0.965	-0.259	0.046	0.954	-0.252	0.043	0.960
0	-0.236	0.062	0.962	-0.237	0.072	0.974	-0.252	0.037	0.966	-0.222	0.032	0.953	-0.277	0.065	0.974	-0.232	0.046	0.978	-0.249	0.041	0.973	-0.267	0.047	0.970	-0.259	0.041	0.967	-0.250	0.031	0.960	-0.255	0.027	0.975	-0.253	0.036	0.965	-0.259	0.046	0.954	-0.252	0.043	0.960	-0.250	0.047	0.961
0	-0.237	0.072	0.974	-0.252	0.037	0.966	-0.222	0.032	0.953	-0.277	0.065	0.974	-0.232	0.046	0.978	-0.249	0.041	0.973	-0.267	0.047	0.970	-0.259	0.041	0.967	-0.250	0.031	0.960	-0.255	0.027	0.975	-0.253	0.036	0.965	-0.259	0.046	0.954	-0.252	0.043	0.960	-0.250	0.047	0.961	-0.254	0.055	0.981
0	-0.252	0.037	0.966	-0.222	0.032	0.953	-0.277	0.065	0.974	-0.232	0.046	0.978	-0.249	0.041	0.973	-0.267	0.047	0.970	-0.259	0.041	0.967	-0.250	0.031	0.960	-0.255	0.027	0.975	-0.253	0.036	0.965	-0.259	0.046	0.954	-0.252	0.043	0.960	-0.250	0.047	0.961	-0.254	0.055	0.981	-0.244	0.064	0.963
0	-0.222	0.032	0.953	-0.277	0.065	0.974	-0.232	0.046	0.978	-0.249	0.041	0.973	-0.267	0.047	0.970	-0.259	0.041	0.967	-0.250	0.031	0.960	-0.255	0.027	0.975	-0.253	0.036	0.965	-0.259	0.046	0.954	-0.252	0.043	0.960	-0.250	0.047	0.961	-0.254	0.055	0.981	-0.244	0.064	0.963	-0.238	0.053	0.963
0	-0.277	0.065	0.974	-0.232	0.046	0.978	-0.249	0.041	0.973	-0.267	0.047	0.970	-0.259	0.041	0.967	-0.250	0.031	0.960	-0.255	0.027	0.975	-0.253	0.036	0.965	-0.259	0.046	0.954	-0.252	0.043	0.960	-0.250	0.047	0.961	-0.254	0.055	0.981	-0.244	0.064	0.963	-0.238	0.053	0.963	-0.247	0.065	0.955
0	-0.232	0.046	0.978	-0.249	0.041	0.973	-0.267	0.047	0.970	-0.259	0.041	0.967	-0.250	0.031	0.960	-0.255	0.027	0.975	-0.253	0.036	0.965	-0.259	0.046	0.954	-0.252	0.043	0.960	-0.250	0.047	0.961	-0.254	0.055	0.981	-0.244	0.064	0.963	-0.238	0.053	0.963	-0.247	0.065	0.955	-0.249	0.054	0.965
0	-0.249	0.041	0.973	-0.267	0.047	0.970	-0.259	0.041	0.967	-0.250	0.031	0.960	-0.255	0.027	0.975	-0.253	0.036	0.965	-0.259	0.046	0.954	-0.252	0.043	0.960	-0.250	0.047	0.961	-0.254	0.055	0.981	-0.244	0.064	0.963	-0.238	0.053	0.963	-0.247	0.065	0.955	-0.249	0.054	0.965	-0.240	0.051	0.970
0	-0.267	0.047	0.970	-0.259	0.041	0.967	-0.250	0.031	0.960	-0.255	0.027	0.975	-0.253	0.036	0.965	-0.259	0.046	0.954	-0.252	0.043	0.960	-0.250	0.047	0.961	-0.254	0.055	0.981	-0.244	0.064	0.963	-0.238	0.053	0.963	-0.247	0.065	0.955	-0.249	0.054	0.965	-0.240	0.051	0.970	-0.243	0.049	0.961
0	-0.259	0.041	0.967	-0.250	0.031	0.960	-0.255	0.027	0.975	-0.253	0.036	0.965	-0.259	0.046	0.954	-0.252	0.043	0.960	-0.250	0.047	0.961	-0.254	0.055	0.981	-0.244	0.064	0.963	-0.238	0.053	0.963	-0.247	0.065	0.955	-0.249	0.054	0.965	-0.240	0.051	0.970	-0.243	0.049	0.961	-0.248	0.058	0.959
0	-0.250	0.031	0.960	-0.255	0.027	0.975	-0.253	0.036	0.965	-0.259	0.046	0.954	-0.252	0.043	0.960	-0.250	0.047	0.961	-0.254	0.055	0.981	-0.244	0.064	0.963	-0.238	0.053	0.963	-0.247	0.065	0.955	-0.249	0.054	0.965	-0.240	0.051	0.970	-0.243	0.049	0.961	-0.248	0.058	0.959	-0.265	0.066	0.961
0	-0.255	0.027	0.975	-0.253	0.036	0.965	-0.259	0.046	0.954	-0.252	0.043	0.960	-0.250	0.047	0.961	-0.254	0.055	0.981	-0.244	0.064	0.963	-0.238	0.053	0.963	-0.247	0.065	0.955	-0.249	0.054	0.965	-0.240	0.051	0.970	-0.243	0.049	0.961	-0.248	0.058	0.959	-0.265	0.066	0.961	-0.259	0.067	0.971
0	-0.253	0.036	0.965	-0.259	0.046	0.954	-0.252	0.043	0.960	-0.250	0.047	0.961	-0.254	0.055	0.981	-0.244	0.064	0.963	-0.238	0.053	0.963	-0.247	0.065	0.955	-0.249	0.054	0.965	-0.240	0.051	0.970	-0.243	0.049	0.961	-0.248	0.058	0.959	-0.265	0.066	0.961	-0.259	0.067	0.971	-0.249	0.056	0.970
0	-0.259	0.046	0.954	-0.252	0.043	0.960	-0.250	0.047	0.961	-0.254	0.055	0.981	-0.244	0.064	0.963	-0.238	0.053	0.963	-0.247	0.065	0.955	-0.249	0.054	0.965	-0.240	0.051	0.970	-0.243	0.049	0.961	-0.248	0.058	0.959	-0.265	0.066	0.961	-0.259	0.067	0.971	-0.249	0.056	0.970	-0.253	0.058	0.962
0	-0.252	0.043	0.960	-0.250	0.047	0.961	-0.254	0.055	0.981	-0.244	0.064	0.963	-0.238	0.053	0.963	-0.247	0.065	0.955	-0.249	0.054	0.965	-0.240	0.051	0.970	-0.243	0.049	0.961	-0.248	0.058	0.959	-0.265	0.066	0.961	-0.259	0.067	0.971	-0.249	0.056	0.970	-0.253	0.058	0.962	-0.253	0.060	0.957
0	-0.250	0.047	0.961	-0.254	0.055	0.981	-0.244	0.064	0.963	-0.238	0.053	0.963	-0.247	0.065	0.955	-0.249	0.054	0.965	-0.240	0.051	0.970	-0.243	0.049	0.961	-0.248	0.058	0.959	-0.265	0.066	0.961	-0.259	0.067	0.971	-0.249	0.056	0.970	-0.253	0.058	0.962	-0.253	0.060	0.957	-0.259	0.064	0.967
0	-0.254	0.055	0.981	-0.244	0.064	0.963	-0.238	0.053	0.963	-0.247	0.065	0.955	-0.249	0.054	0.965	-0.240	0.051	0.970	-0.243	0.049	0.961	-0.248	0.058	0.959	-0.265	0.066	0.961	-0.259	0.067	0.971	-0.249	0.056	0.970	-0.253	0.058	0.962	-0.253	0.060	0.957	-0.259	0.064	0.967	-0.249	0.072	0.957
0	-0.244	0.064	0.963	-0.238	0.053	0.963	-0.247	0.065	0.955	-0.249	0.054	0.965	-0.240	0.051	0.970	-0.243	0.049	0.961	-0.248	0.058	0.959	-0.265	0.066	0.961	-0.259	0.067	0.971	-0.249	0.056	0.970	-0.253	0.058	0.962	-0.253	0.060	0.957	-0.259	0.064	0.967	-0.249	0.072	0.957	-0.254	0.073	0.960
0	-0.238	0.053	0.963	-0.247	0.065	0.955	-0.249	0.054	0.965	-0.240	0.051	0.970	-0.243	0.049	0.961	-0.248	0.058	0.959	-0.265	0.066	0.961	-0.259	0.067	0.971	-0.249	0.056	0.970	-0.253	0.058	0.962	-0.253	0.060	0.957	-0.259	0.064	0.967	-0.249	0.072	0.957	-0.254	0.073	0.960	-0.251	0.075	0.962
0	-0.247	0.065	0.955	-0.249	0.054	0.965	-0.240	0.051	0.970	-0.243	0.049	0.961	-0.248	0.058	0.959	-0.265	0.066	0.961	-0.259	0.067	0.971	-0.249	0.056	0.970	-0.253	0.058	0.962	-0.253	0.060	0.957	-0.259	0.064	0.967	-0.249	0.072	0.957	-0.254	0.073	0.960	-0.251	0.075	0.962	-0.258	0.079	0.961
0	-0.249	0.054	0.965	-0.240	0.051	0.970	-0.243	0.049	0.961	-0.248	0.058	0.959	-0.265	0.066	0.961	-0.259	0.067	0.971	-0.249	0.056	0.970	-0.253	0.058	0.962	-0.253	0.060	0.957	-0.259	0.064	0.967	-0.249	0.072	0.957	-0.254	0.073	0.960	-0.251	0.075	0.962	-0.258	0.079	0.961	-0.254	0.084	0.955
0	-0.240	0.051	0.970	-0.243	0.049	0.961	-0.248	0.058	0.959	-0.265	0.066	0.961	-0.259	0.067	0.971	-0.249	0.056	0.970	-0.253	0.058	0.962	-0.253	0.060	0.957	-0.259	0.064	0.967	-0.249	0.072	0.957	-0.254	0.073	0.960	-0.251	0.075	0.962	-0.258	0.079	0.961	-0.254	0.084	0.955	-0.250	0.079	0.971
0	-0.243	0.049	0.961	-0.248	0.058	0.959	-0.265	0.066	0.961	-0.259	0.067	0.971	-0.249	0.056	0.970	-0.253	0.058	0.962	-0.253	0.060	0.957	-0.259	0.064	0.967	-0.249	0.072	0.957	-0.254	0.073	0.960	-0.251	0.075	0.962	-0.258	0.079	0.961	-0.254	0.084	0.955	-0.250	0.079	0.971	-0.261	0.086	0.957
0	-0.248	0.058	0.959	-0.265	0.066	0.961	-0.259	0.067	0.971	-0.249	0.056	0.970	-0.253	0.058	0.962	-0.253	0.060	0.957	-0.259	0.064	0.967	-0.249	0.072	0.957	-0.254	0.073	0.960	-0.251	0.075	0.962	-0.258	0.079	0.961	-0.254	0.084	0.955	-0.250	0.079	0.971	-0.261	0.086	0.957	-0.240	0.081	0.950
0	-0.265	0.066	0.961	-0.259	0.067	0.971	-0.249	0.056	0.970	-0.253	0.058	0.962	-0.253	0.060	0.957	-0.259	0.064	0.967	-0.249	0.072	0.957	-0.254	0.073	0.960	-0.251	0.075	0.962	-0.258	0.079	0.961	-0.254	0.084	0.955	-0.250	0.079	0.971	-0.261	0.086	0.957	-0.240	0.081	0.950	-0.248	0.082	0.951
0	-0.259	0.067	0.971	-0.249	0.056	0.970	-0.253	0.058	0.962	-0.253	0.060	0.957	-0.259	0.064	0.967	-0.249	0.072	0.957	-0.254	0.073	0.960	-0.251	0.075	0.962	-0.258	0.079	0.961	-0.254	0.084	0.955	-0.250	0.079	0.971	-0.261	0.086	0.957	-0.240	0.081	0.950	-0.248	0.082	0.951	-0.264	0.081	0.968
0	-0.249	0.056	0.970	-0.253	0.058	0.962	-0.253	0.060	0.957	-0.259	0.064	0.967	-0.249	0.072	0.957	-0.254	0.073	0.960	-0.251	0.075	0.962	-0.258	0.079	0.961	-0.254	0.084	0.955	-0.250	0.079	0.971	-0.261	0.086	0.957	-0.240	0.081	0.950	-0.248	0.082	0.951	-0.264	0.081	0.968	-0.258	0.077	0.961
0	-0.253	0.058	0.962	-0.253	0.060	0.957	-0.259	0.064	0.967	-0.249	0.072	0.957	-0.254	0.073	0.960	-0.251	0.075	0.962	-0.258	0.079	0.961	-0.254	0.084	0.955	-0.250	0.079	0.971	-0.261	0.086	0.957	-0.240	0.081	0.950	-0.248	0.082	0.951	-0.264	0.081	0.968	-0.258	0.077	0.961	-0.262	0.077	0.960
0	-0.253	0.060	0.957	-0.259	0.064	0.967	-0.249	0.072	0.957	-0.254	0.073	0.960	-0.251	0.075	0.962	-0.258	0.079	0.961	-0.254	0.084	0.955	-0.250	0.079	0.971	-0.261	0.086	0.957	-0.240	0.081	0.950	-0.248	0.082	0.951	-0.264	0.081	0.968	-0.258	0.077	0.961	-0.262	0.077	0.960	-0.266	0.084	0.967
0	-0.259	0.064	0.967	-0.249	0.072	0.957	-0.254	0.073	0.960	-0.251	0.075	0.962	-0.258	0.079	0.961	-0.254	0.084	0.955	-0.250	0.079	0.971	-0.261	0.086	0.957	-0.240	0.081	0.950	-0.248	0.082	0.951	-0.264	0.081	0.968	-0.258	0.077	0.961	-0.262	0.077	0.960	-0.266	0.084	0.967	-0.263	0.088	0.957
0	-0.249	0.072	0.957	-0.254	0.073	0.960	-0.251	0.075	0.962	-0.258	0.079	0.961	-0.254	0.084	0.955	-0.250	0.079	0.971	-0.261	0.086	0.957	-0.240	0.081	0.950	-0.248	0.082	0.951	-0.264	0.081	0.968	-0.258	0.077	0.961	-0.262	0.077	0.960	-0.266	0.084	0.967	-0.263	0.088	0.957	-0.247	0.085	0.950
0	-0.254	0.073	0.960	-0.251	0.075	0.962	-0.258	0.079	0.961	-0.254	0.084	0.955	-0.250	0.079	0.971	-0.261	0.086	0.957	-0.240	0.081	0.950	-0.248	0.082	0.951	-0.264	0.081	0.968	-0.258	0.077	0.961	-0.262	0.077	0.960	-0.266	0.084	0.967	-0.263	0.088	0.957	-0.247	0.085	0.950	-0.265	0.088	0.968
0	-0.251	0.075	0.962	-0.258	0.079	0.961	-0.254	0.084	0.955	-0.250	0.079	0.971	-0.261	0.086	0.957	-0.240	0.081	0.950	-0.248	0.082	0.951	-0.264	0.081	0.968	-0.258	0.077	0.961	-0.262	0.077	0.960	-0.266	0.084	0.967	-0.263	0.088	0.957	-0.247	0.085	0.950	-0.265	0.088	0.968	-0.257	0.088	0.950
0	-0.258	0.079	0.961	-0.254	0.084	0.955	-0.250	0.079	0.971	-0.261	0.086	0.957	-0.240	0.081	0.950	-0.248	0.082	0.951	-0.264	0.081	0.968	-0.258	0.077	0.961	-0.262	0.077	0.960	-0.266	0.084	0.967	-0.263	0.088	0.957	-0.247	0.085	0.950	-0.265	0.088	0.968	-0.257	0.088	0.950	-0.253	0.089	0.962
0	-0.254	0.084	0.955	-0.250	0.079	0.971	-0.261	0.086	0.957	-0.240	0.081	0.950	-0.248	0.082	0.951	-0.264	0.081	0.968	-0.258	0.077	0.961	-0.262	0.077	0.960	-0.266	0.084	0.967	-0.263	0.088	0.957	-0.247	0.085	0.950	-0.265	0.088	0.968	-0.257	0.088	0.950	-0.253	0.089	0.962	-0.253	0.102	0.955
0	-0.250	0.079	0.971	-0.261	0.086	0.957	-0.240	0.081	0.950	-0.248	0.082	0.951	-0.264	0.081	0.968	-0.258	0.077	0.961	-0.262	0.077	0.960	-0.266	0.084	0.967	-0.263	0.088	0.957	-0.247	0.085	0.950	-0.265	0.088	0.968	-0.257	0.088	0.950	-0.253	0.089	0.962	-0.253	0.102	0.955	-0.254	0.089	0.962
0	-0.261	0.086	0.957	-0.240	0.081	0.950	-0.248	0.082	0.951	-0.264	0.081	0.968	-0.258	0.077	0.961	-0.262	0.077	0.960	-0.266	0.084	0.967	-0.263	0.088	0.957	-0.247	0.085	0.950	-0.265	0.088	0.968	-0.257	0.088	0.950	-0.253	0.089	0.962	-0.253	0.102	0.955	-0.254	0.089	0.962	-0.259	0.093	0.971
0	-0.240	0.081	0.950	-0.248	0.082	0.951	-0.264	0.081	0.968	-0.258	0.077	0.961	-0.262	0.077	0.960	-0.266	0.084	0.967	-0.263	0.088	0.957	-0.247	0.085	0.950	-0.265	0.088	0.968	-0.257	0.088	0.950	-0.253	0.089	0.962	-0.253	0.102	0.955	-0.254	0.089	0.962	-0.259	0.093	0.971	-0.248	0.098	0.955
0	-0.248	0.082	0.951	-0.264	0.081	0.968	-0.258	0.077	0.961	-0.262	0.077	0.960	-0.266	0.084	0.967	-0.263	0.088	0.957	-0.247	0.085	0.950	-0.265	0.088	0.968	-0.257	0.088	0.950	-0.253	0.089	0.962	-0.253	0.102	0.955	-0.254	0.089	0.962	-0.259	0.093	0.971	-0.248	0.098	0.955	-0.254	0.098	0.956
0	-0.264	0.081	0.968	-0.258	0.077	0.961	-0.262	0.077	0.960	-0.266	0.084	0.967	-0.263	0.088	0.957	-0.247	0.085	0.950	-0.265	0.088	0.968	-0.257	0.088	0.950	-0.253	0.089	0.962	-0.253	0.102	0.955	-0.254	0.089	0.962	-0.259	0.093	0.971	-0.248	0.098	0.955	-0.254	0.098	0.956	-0.261	0.103	0.965
0	-0.258	0.077	0.961	-0.262	0.077	0.960	-0.266	0.084	0.967	-0.263	0.088	0.957	-0.247	0.085	0.950	-0.265	0.088	0.968	-0.257	0.088	0.950	-0.253	0.089	0.962	-0.253	0.102	0.955	-0.254	0.089	0.962	-0.259	0.093	0.971	-0.248	0.098	0.955	-0.254	0.098	0.956	-0.261	0.103	0.965	-0.240	0.102	0.947
0	-0.262	0.077	0.960	-0.266	0.084	0.967	-0.263	0.088	0.957	-0.247	0.085	0.950	-0.265	0.088	0.968	-0.257	0.088	0.950	-0.253	0.089	0.962	-0.253	0.102	0.955	-0.254	0.089	0.962	-0.259	0.093	0.971	-0.248	0.098	0.955	-0.254	0.098	0.956	-0.261	0.103	0.965	-0.240	0.102	0.947	-0.244	0.105	0.958
0	-0.266	0.084	0.967	-0.263	0.088	0.957	-0.247	0.085	0.950	-0.265	0.088	0.968	-0.257	0.088	0.950	-0.253	0.089	0.962	-0.253	0.102	0.955	-0.254	0.089	0.962	-0.259	0.093	0.971	-0.248	0.098	0.955	-0.254	0.098	0.956	-0.261	0.103	0.965	-0.240	0.102	0.947	-0.244	0.105	0.958	-0.250	0.111	0.961
