Window #,Window start index,Window stop index,GT steps in window,Predicted steps in window,GT running step sum,Predicted running step sum,Difference,Index output
687,805,879,9.0,8.267665,70.83999999999969,61.24524212280918,0,None
688,806,880,8.0,7.744914,70.94666666666636,61.34850764354079,0,None
689,807,881,8.0,6.3671474,71.05333333333303,61.43340294281651,0,None
690,808,882,9.0,5.81639,71.17333333333303,61.51095480998366,0,None
691,809,883,9.0,7.666501,71.29333333333304,61.61317482392002,0,None
692,810,884,9.0,8.573984,71.41333333333304,61.727494612534926,0,None
693,811,885,9.0,6.6349187,71.53333333333305,61.815960195064626,0,None
694,812,886,9.0,8.736905,71.65333333333305,61.93245226303745,0,None
695,813,887,9.0,7.6290073,71.77333333333306,62.034172360897145,1,851
696,814,888,9.0,6.7038603,71.89333333333306,62.123557164669116,0,None
697,815,889,9.0,7.276708,72.01333333333307,62.220579939683354,0,None
698,816,890,9.0,5.124575,72.13333333333307,62.288907608191245,0,None
699,817,891,9.0,7.7180243,72.25333333333307,62.39181459824251,0,None
700,818,892,9.0,8.354455,72.37333333333308,62.50320733149854,0,None
701,819,893,9.0,7.9232364,72.49333333333308,62.608850483099694,0,None
702,820,894,9.0,8.035904,72.61333333333309,62.71599586884188,0,None
703,821,895,9.0,6.0086107,72.73333333333309,62.79611067851392,0,None
704,822,896,9.0,8.014715,72.8533333333331,62.90297354777662,0,None
705,823,897,10.0,8.169278,72.98666666666644,63.01189725637444,1,861
706,824,898,9.0,7.5124416,73.10666666666644,63.112063144842864,0,None
707,825,899,9.0,7.4610934,73.22666666666645,63.21154439051954,0,None
708,826,900,9.0,6.689636,73.34666666666645,63.30073954025912,0,None
709,827,901,9.0,9.783601,73.46666666666646,63.43118755102166,0,None
710,828,902,9.0,10.215408,73.58666666666646,63.567392995357594,0,None
711,829,903,9.0,8.880846,73.70666666666646,63.68580427567172,0,None
712,830,904,9.0,9.008479,73.82666666666647,63.805917330583014,0,None
713,831,905,10.0,6.344683,73.95999999999981,63.890513106187264,0,None
714,832,906,9.0,9.02854,74.07999999999981,64.01089363495517,1,870
715,833,907,9.0,7.496357,74.19999999999982,64.11084506114332,0,None
716,834,908,9.0,8.591591,74.31999999999982,64.22539960622795,0,None
717,835,909,9.0,9.856121,74.43999999999983,64.35681455373772,0,None
718,836,910,9.0,6.6471295,74.55999999999983,64.44544294754672,0,None
719,837,911,9.0,10.561415,74.67999999999984,64.58626181046176,0,None
720,838,912,9.0,8.112276,74.79999999999984,64.69442549149204,0,None
721,839,913,9.0,9.533595,74.91999999999985,64.82154009262729,0,None
722,840,914,8.0,8.880877,75.02666666666651,64.93995177984246,0,None
723,841,915,8.0,7.358188,75.13333333333318,65.03806095520663,1,879
724,842,916,9.0,8.302654,75.25333333333319,65.1487630120914,0,None
725,843,917,9.0,8.4748,75.37333333333319,65.26176034688957,0,None
726,844,918,9.0,10.80702,75.4933333333332,65.40585394938795,0,None
727,845,919,9.0,9.905998,75.6133333333332,65.53793392578768,0,None
728,846,920,9.0,10.433767,75.7333333333332,65.67705082337069,0,None
729,847,921,9.0,10.050311,75.85333333333321,65.81105497121818,0,None
730,848,922,9.0,8.145844,75.97333333333322,65.91966623067863,0,None
731,849,923,9.0,8.022354,76.09333333333322,66.02663095235832,1,887
732,850,924,9.0,7.237591,76.21333333333322,66.12313216288892,0,None
733,851,925,9.0,10.238794,76.33333333333323,66.25964942057935,0,None
734,852,926,9.0,11.006148,76.45333333333323,66.40639806509026,0,None
735,853,927,9.0,7.271311,76.57333333333324,66.50334887584059,0,None
736,854,928,9.0,8.935493,76.69333333333324,66.62248878876376,0,None
737,855,929,9.0,7.5614004,76.81333333333325,66.72330746094394,0,None
738,856,930,9.0,9.851603,76.93333333333325,66.85466216166823,0,None
739,857,931,9.0,10.143547,77.05333333333326,66.9899094557763,0,None
740,858,932,9.0,7.13507,77.17333333333326,67.08504372040439,1,896
741,859,933,9.0,7.376727,77.29333333333327,67.18340008179355,0,None
742,860,934,9.0,6.8485928,77.41333333333327,67.2747146519026,0,None
743,861,935,9.0,10.842142,77.53333333333327,67.4192765466373,0,None
744,862,936,9.0,11.654549,77.65333333333328,67.5746705285709,0,None
745,863,937,9.0,7.777324,77.77333333333328,67.6783681845666,0,None
746,864,938,9.0,7.489933,77.89333333333329,67.77823395808548,0,None
747,865,939,9.0,5.7033525,78.01333333333329,67.85427865743647,0,None
748,866,940,10.0,8.313377,78.14666666666663,67.96512368917475,0,None
749,867,941,9.0,8.731151,78.26666666666664,68.08153903086989,1,905
750,868,942,9.0,7.957097,78.38666666666664,68.18763365825026,0,None
751,869,943,9.0,8.600114,78.50666666666665,68.30230184316645,0,None
752,870,944,9.0,5.7272067,78.62666666666665,68.37866459925979,0,None
753,871,945,9.0,8.171242,78.74666666666666,68.4876144893965,0,None
754,872,946,9.0,8.751694,78.86666666666666,68.60430373907099,0,None
755,873,947,10.0,7.940924,79.0,68.71018272797276,0,None
756,874,948,9.0,6.6140466,79.12,68.79837001562129,0,None
757,875,949,9.0,6.04396,79.24000000000001,68.87895615021398,0,None
758,876,950,9.0,6.6788807,79.36000000000001,68.96800789276769,0,None
759,877,951,9.0,10.871233,79.48000000000002,69.11295766592036,1,915
760,878,952,9.0,9.668796,79.60000000000002,69.24187494039546,0,None
761,879,953,9.0,6.4651575,79.72000000000003,69.32807704051346,0,None
762,880,954,9.0,6.478566,79.84000000000003,69.41445792277665,0,None
763,881,955,10.0,6.568533,79.97333333333337,69.50203836202633,0,None
764,882,956,10.0,8.85824,80.10666666666671,69.62014823039384,0,None
765,883,957,9.0,7.8777895,80.22666666666672,69.72518542369218,0,None
766,884,958,9.0,5.545862,80.34666666666672,69.79913025299719,0,None
767,885,959,9.0,5.613247,80.46666666666673,69.87397354523351,0,None
768,886,960,9.0,5.9572296,80.58666666666673,69.95340327342362,0,None
769,887,961,9.0,9.913441,80.70666666666673,70.0855824828149,1,925
770,888,962,9.0,9.204466,80.82666666666674,70.20830869436276,0,None
771,889,963,9.0,6.2490044,80.94666666666674,70.2916287525496,0,None
772,890,964,10.0,7.556922,81.08000000000008,70.3923877120019,0,None
773,891,965,9.0,7.640465,81.20000000000009,70.49426057577143,0,None
774,892,966,9.0,9.605917,81.32000000000009,70.62233946879715,0,None
775,893,967,9.0,6.6061287,81.4400000000001,70.71042118469884,0,None
776,894,968,9.0,5.212634,81.5600000000001,70.7799229725203,0,None
777,895,969,9.0,7.250643,81.6800000000001,70.87659820954015,0,None
778,896,970,9.0,7.308198,81.80000000000011,70.97404084920893,0,None
779,897,971,9.0,9.47889,81.92000000000012,71.10042605479569,1,935
780,898,972,9.0,7.634808,82.04000000000012,71.20222349564246,0,None
781,899,973,9.0,6.2984953,82.16000000000012,71.28620343287797,0,None
782,900,974,9.0,6.5739803,82.28000000000013,71.37385650396358,0,None
783,901,975,9.0,5.998147,82.40000000000013,71.45383179744096,0,None
784,902,976,9.0,8.3507,82.52000000000014,71.56517446915319,0,None
785,903,977,9.0,8.684026,82.64000000000014,71.68096147934607,0,None
786,904,978,9.0,6.019822,82.76000000000015,71.76122577428829,0,None
787,905,979,10.0,8.017709,82.89333333333349,71.86812855800004,0,None
788,906,980,9.0,8.185131,83.01333333333349,71.97726363897334,0,None
789,907,981,9.0,8.05415,83.1333333333335,72.08465230067581,1,945
790,908,982,9.0,8.189675,83.2533333333335,72.19384797175735,0,None
791,909,983,9.0,6.520321,83.3733333333335,72.28078558365513,0,None
792,910,984,9.0,7.776205,83.49333333333351,72.38446831782669,0,None
793,911,985,9.0,8.462267,83.61333333333351,72.49729854345331,0,None
794,912,986,9.0,9.050585,83.73333333333352,72.61797300736119,0,None
795,913,987,9.0,8.52388,83.85333333333352,72.73162474075963,0,None
796,914,988,9.0,8.099811,83.97333333333353,72.83962221543004,0,None
797,915,989,10.0,7.688752,84.10666666666687,72.9421389110884,0,None
798,916,990,10.0,8.278276,84.24000000000021,73.05251593033482,1,954
799,917,991,9.0,7.256082,84.36000000000021,73.14926369110752,0,None
800,918,992,9.0,6.4980955,84.48000000000022,73.23590496460605,0,None
801,919,993,9.0,8.1417675,84.60000000000022,73.34446186463046,0,None
802,920,994,9.0,6.2601194,84.72000000000023,73.42793012380608,0,None
803,921,995,9.0,9.690027,84.84000000000023,73.55713048696526,0,None
804,922,996,10.0,8.864344,84.97333333333357,73.6753217355411,0,None
805,923,997,10.0,8.609583,85.10666666666691,73.79011617422111,0,None
806,924,998,9.0,8.337129,85.22666666666692,73.90127788941072,0,None
807,925,999,9.0,7.7146006,85.34666666666692,74.00413923025138,1,963
808,926,1000,9.0,7.8265514,85.46666666666692,74.10849324941643,0,None
809,927,1001,9.0,9.511826,85.58666666666693,74.23531759023673,0,None
810,928,1002,9.0,9.217632,85.70666666666693,74.35821935415275,0,None
811,929,1003,9.0,8.871667,85.82666666666694,74.47650824626294,0,None
812,930,1004,9.0,9.16102,85.94666666666694,74.59865518331534,0,None
813,931,1005,10.0,9.399729,86.08000000000028,74.72398490031567,0,None
814,932,1006,10.0,8.467351,86.21333333333362,74.8368829131127,0,None
815,933,1007,9.0,6.7641096,86.33333333333363,74.92707104126619,0,None
816,934,1008,9.0,7.0804453,86.45333333333363,75.02147697846101,1,972
817,935,1009,9.0,7.9089766,86.57333333333364,75.12692999919261,0,None
818,936,1010,9.0,10.23027,86.69333333333364,75.26333360433584,0,None
819,937,1011,9.0,7.3979764,86.81333333333365,75.36197328964874,0,None
820,938,1012,9.0,7.570291,86.93333333333365,75.46291050354645,0,None
821,939,1013,10.0,7.290965,87.06666666666699,75.56012337128327,0,None
822,940,1014,10.0,7.6601834,87.20000000000033,75.66225915034617,0,None
823,941,1015,9.0,8.152078,87.32000000000033,75.77095351934439,0,None
824,942,1016,9.0,6.824902,87.44000000000034,75.86195221344636,0,None
825,943,1017,9.0,7.831295,87.56000000000034,75.96636948029206,0,None
826,944,1018,9.0,6.7037764,87.68000000000035,76.05575316508617,1,982
827,945,1019,9.0,7.5459347,87.80000000000035,76.15636562744783,0,None
828,946,1020,10.0,8.974173,87.93333333333369,76.27602126201,0,None
829,947,1021,10.0,8.645939,88.06666666666703,76.39130044698722,0,None
830,948,1022,9.0,7.708217,88.18666666666704,76.49407667557405,0,None
831,949,1023,9.0,6.3718004,88.30666666666704,76.57903401454297,0,None
832,950,1024,9.0,6.128846,88.42666666666705,76.66075196345655,0,None
833,951,1025,9.0,7.43112,88.54666666666705,76.7598335623742,0,None
834,952,1026,9.0,8.587653,88.66666666666706,76.8743356045088,0,None
835,953,1027,9.0,8.76165,88.78666666666706,76.99115760564813,0,None
836,954,1028,9.0,5.8373218,88.90666666666706,77.06898856242506,1,992
837,955,1029,9.0,6.092627,89.02666666666707,77.15022358973829,0,None
838,956,1030,8.0,8.732071,89.13333333333374,77.26665120204298,0,None
839,957,1031,8.0,9.298591,89.2400000000004,77.39063241084425,0,None
840,958,1032,8.0,6.9664536,89.34666666666708,77.48351845820753,0,None
841,959,1033,9.0,6.456326,89.46666666666708,77.56960280497877,0,None
842,960,1034,9.0,6.2908134,89.58666666666709,77.65348031759271,0,None
843,961,1035,9.0,7.357292,89.70666666666709,77.75157754659662,0,None
844,962,1036,9.0,8.5381975,89.8266666666671,77.86542018016189,0,None
845,963,1037,9.0,6.311978,89.9466666666671,77.94957988500605,0,None
846,964,1038,9.0,7.9260955,90.0666666666671,78.05526115814854,1,1002
847,965,1039,8.0,7.46975,90.17333333333377,78.15485782384881,0,None
848,966,1040,8.0,6.1470623,90.28000000000044,78.23681865453729,0,None
849,967,1041,8.0,7.618289,90.38666666666711,78.33839584112177,0,None
850,968,1042,8.0,6.261887,90.49333333333378,78.42188766876866,0,None
851,969,1043,8.0,7.508186,90.60000000000045,78.52199681361526,0,None
852,970,1044,8.0,6.549505,90.70666666666712,78.60932355006545,0,None
853,971,1045,8.0,4.832998,90.81333333333379,78.67376352071771,0,None
854,972,1046,8.0,7.909669,90.92000000000046,78.7792257730167,0,None
855,973,1047,7.0,7.949371,91.01333333333379,78.88521738449742,0,None
856,974,1048,7.0,9.315134,91.10666666666712,79.00941917181025,1,1012
857,975,1049,7.0,7.8940916,91.20000000000046,79.11467372655879,0,None
858,976,1050,7.0,7.200979,91.29333333333379,79.21068678299596,0,None
859,977,1051,7.0,6.111778,91.38666666666713,79.2921771534285,0,None
860,978,1052,7.0,6.192026,91.48000000000046,79.37473750193924,0,None
861,979,1053,7.0,8.397041,91.57333333333379,79.48669805288324,0,None
862,980,1054,6.0,8.045839,91.65333333333379,79.5939759103458,0,None
863,981,1055,6.0,7.1592903,91.73333333333379,79.68943311452875,0,None
864,982,1056,6.0,8.25972,91.81333333333379,79.79956271251052,0,None
865,983,1057,6.0,7.1569004,91.89333333333379,79.89498805125564,0,None
866,984,1058,6.0,7.043672,91.97333333333378,79.98890367905308,0,None
867,985,1059,6.0,5.5082316,92.05333333333378,80.06234676758457,1,1023
868,986,1060,6.0,6.213819,92.13333333333378,80.14519768794386,0,None
869,987,1061,6.0,6.8288727,92.21333333333378,80.23624932368605,0,None
870,988,1062,6.0,8.090417,92.29333333333378,80.34412154912958,0,None
871,989,1063,7.0,8.364633,92.38666666666711,80.455649983883,0,None
872,990,1064,6.0,7.150219,92.46666666666711,80.55098623673132,0,None
873,991,1065,6.0,8.111753,92.54666666666711,80.65914294958125,0,None
874,992,1066,6.0,6.563554,92.6266666666671,80.74665700038285,0,None
875,993,1067,6.0,7.069427,92.7066666666671,80.84091602722815,0,None
876,994,1068,6.0,8.042909,92.7866666666671,80.94815480947506,0,None
877,995,1069,6.0,8.20876,92.8666666666671,81.05760494629553,1,1033
878,996,1070,6.0,8.716765,92.9466666666671,81.17382848501217,0,None
879,997,1071,5.0,7.081697,93.01333333333376,81.26825111150752,0,None
880,998,1072,5.0,8.595418,93.08000000000042,81.38285668452592,0,None
881,999,1073,5.0,8.3742,93.14666666666709,81.4945126827559,0,None
882,1000,1074,6.0,6.5478725,93.22666666666709,81.58181765000036,0,None
883,1001,1075,6.0,7.75128,93.30666666666708,81.68516804774613,0,None
884,1002,1076,6.0,7.738836,93.38666666666708,81.78835252523433,0,None
885,1003,1077,6.0,8.626065,93.46666666666708,81.90336672862382,0,None
886,1004,1078,6.0,8.378582,93.54666666666708,82.01508115530025,1,1042
887,1005,1079,6.0,7.5952225,93.62666666666708,82.11635078827551,0,None
888,1006,1080,5.0,7.756565,93.69333333333374,82.21977165619543,0,None
889,1007,1081,5.0,8.482489,93.7600000000004,82.33287150462479,0,None
890,1008,1082,5.0,7.6183968,93.82666666666707,82.43445012807857,0,None
891,1009,1083,5.0,8.204476,93.89333333333373,82.54384314616532,0,None
892,1010,1084,5.0,7.890127,93.96000000000039,82.6490448419254,0,None
893,1011,1085,5.0,8.722544,94.02666666666705,82.76534542481114,0,None
894,1012,1086,5.0,9.394264,94.09333333333372,82.89060228109369,0,None
895,1013,1087,5.0,10.555147,94.16000000000038,83.0313375767073,1,1051
896,1014,1088,4.0,9.360934,94.21333333333371,83.15615003347406,0,None
897,1015,1089,4.0,8.090225,94.26666666666704,83.26401970307042,0,None
898,1016,1090,4.0,7.1810617,94.32000000000036,83.35976719299961,0,None
899,1017,1091,4.0,7.981374,94.37333333333369,83.46618551015862,0,None
900,1018,1092,4.0,9.153129,94.42666666666702,83.58822722514479,0,None
901,1019,1093,4.0,8.296367,94.48000000000035,83.69884544769931,0,None
902,1020,1094,4.0,7.931748,94.53333333333367,83.80460208654412,0,None
903,1021,1095,3.0,7.468387,94.57333333333368,83.90418058156976,0,None
904,1022,1096,3.0,8.758099,94.61333333333369,84.02095522960036,1,1060
905,1023,1097,3.0,10.352605,94.65333333333369,84.1589899611474,0,None
906,1024,1098,3.0,8.54038,94.6933333333337,84.27286168813714,0,None
907,1025,1099,3.0,8.347077,94.7333333333337,84.38415605306633,0,None
908,1026,1100,3.0,8.723072,94.77333333333371,84.50046368042636,0,None
909,1027,1101,3.0,10.242326,94.81333333333372,84.63702802419671,0,None
910,1028,1102,3.0,11.419921,94.85333333333372,84.78929363648105,0,None
911,1029,1103,3.0,10.305401,94.89333333333373,84.92669898112624,0,None
912,1030,1104,3.0,7.885192,94.93333333333374,85.03183487335849,1,1068
913,1031,1105,3.0,7.712922,94.97333333333374,85.13467383464186,0,None
914,1032,1106,3.0,7.936528,95.01333333333375,85.24049421072014,0,None
915,1033,1107,3.0,9.5608635,95.05333333333375,85.36797239065179,0,None
916,1034,1108,2.0,8.632286,95.08000000000042,85.48306953827549,0,None
917,1035,1109,2.0,8.108505,95.1066666666671,85.5911829415958,0,None
918,1036,1110,2.0,7.039638,95.13333333333377,85.6850447821618,0,None
919,1037,1111,2.0,10.429916,95.16000000000044,85.8241103339196,0,None
920,1038,1112,2.0,9.539572,95.18666666666711,85.95130462408073,0,None
921,1039,1113,2.0,7.17591,95.21333333333378,86.04698342402784,1,1077
922,1040,1114,2.0,7.3293166,95.24000000000045,86.14470764557528,0,None
923,1041,1115,2.0,7.6079483,95.26666666666712,86.24614695628492,0,None
924,1042,1116,2.0,9.118691,95.29333333333379,86.36772950887688,0,None
925,1043,1117,2.0,9.574383,95.32000000000046,86.49538794596998,0,None
926,1044,1118,2.0,6.867505,95.34666666666713,86.58695468028395,0,None
927,1045,1119,2.0,7.8878584,95.3733333333338,86.69212612549472,0,None
928,1046,1120,2.0,10.655646,95.40000000000047,86.83420140981683,0,None
929,1047,1121,2.0,8.3708,95.42666666666715,86.94581207672763,0,None
930,1048,1122,2.0,8.626066,95.45333333333382,87.06082629283277,1,1086
931,1049,1123,2.0,5.8679028,95.48000000000049,87.13906499624261,0,None
932,1050,1124,2.0,6.9871955,95.50666666666716,87.23222760279982,0,None
933,1051,1125,2.0,9.366475,95.53333333333383,87.35711393753697,0,None
934,1052,1126,2.0,7.2321987,95.5600000000005,87.45354325373977,0,None
935,1053,1127,2.0,8.670327,95.58666666666717,87.56914761622755,0,None
936,1054,1128,2.0,6.505477,95.61333333333384,87.65588730891554,0,None
937,1055,1129,2.0,5.0843062,95.64000000000051,87.72367805878329,0,None
938,1056,1130,2.0,8.901361,95.66666666666718,87.84236287832267,0,None
939,1057,1131,2.0,7.073258,95.69333333333385,87.93667298396436,0,None
940,1058,1132,2.0,8.547201,95.72000000000052,88.05063566605257,1,1096
941,1059,1133,2.0,6.26848,95.7466666666672,88.13421539704012,0,None
942,1060,1134,2.0,7.0711517,95.77333333333387,88.2284974201521,0,None
943,1061,1135,2.0,9.823187,95.80000000000054,88.35947324514396,0,None
944,1062,1136,2.0,6.9884396,95.82666666666721,88.45265243927645,0,None
945,1063,1137,2.0,8.859156,95.85333333333388,88.57077451467521,0,None
946,1064,1138,1.0,7.0518765,95.86666666666721,88.66479953527457,0,None
947,1065,1139,1.0,6.0557175,95.88000000000055,88.74554243485139,0,None
948,1066,1140,1.0,7.063223,95.89333333333389,88.83971873998648,0,None
949,1067,1141,1.0,6.911911,95.90666666666722,88.93187755346304,0,None
950,1068,1142,1.0,8.483654,95.92000000000056,89.04499294042593,1,1106
951,1069,1143,1.0,8.644274,95.93333333333389,89.16024992386505,0,None
952,1070,1144,1.0,7.563909,95.94666666666723,89.26110204458242,0,None
953,1071,1145,1.0,7.110558,95.96000000000056,89.35590948502228,0,None
954,1072,1146,1.0,6.297102,95.9733333333339,89.4398708446821,0,None
955,1073,1147,1.0,7.0127325,95.98666666666723,89.53337394475942,0,None
956,1074,1148,1.0,7.6595488,96.00000000000057,89.63550126155222,0,None
957,1075,1149,0.0,8.544902,96.00000000000057,89.74943328619008,0,None
958,1076,1150,0.0,7.876302,96.00000000000057,89.85445064306265,0,None
959,1077,1151,0.0,7.318032,96.00000000000057,89.95202440023428,0,None
960,1078,1152,0.0,8.660302,96.00000000000057,90.06749509572988,1,1116
961,1079,1153,0.0,7.191674,96.00000000000057,90.16338408549632,0,None
962,1080,1154,0.0,8.176786,96.00000000000057,90.27240790446605,0,None
963,1081,1155,0.0,6.4112844,96.00000000000057,90.35789169708893,0,None
964,1082,1156,0.0,7.3746176,96.00000000000057,90.45621993144358,0,None
965,1083,1157,0.0,7.6176596,96.00000000000057,90.55778872569407,0,None
966,1084,1158,0.0,7.24452,96.00000000000057,90.65438232819244,0,None
967,1085,1159,0.0,7.9518003,96.00000000000057,90.76040633281077,0,None
968,1086,1160,0.0,7.9881277,96.00000000000057,90.86691470225658,0,None
969,1087,1161,0.0,7.294498,96.00000000000057,90.9641746751468,0,None
970,1088,1162,0.0,7.023842,96.00000000000057,91.05782589991892,1,1126
971,1089,1163,0.0,6.9117365,96.00000000000057,91.14998238643015,0,None
972,1090,1164,0.0,8.057851,96.00000000000057,91.25742039759959,0,None
973,1091,1165,0.0,8.312326,96.00000000000057,91.36825141668325,0,None
974,1092,1166,0.0,7.566841,96.00000000000057,91.46914263168976,0,None
975,1093,1167,0.0,6.21253,96.00000000000057,91.55197636683788,0,None
976,1094,1168,0.0,4.879149,96.00000000000057,91.61703168630606,0,None
977,1095,1169,0.0,7.6645956,96.00000000000057,91.71922629435863,0,None
978,1096,1170,0.0,7.283662,96.00000000000057,91.81634178558991,0,None
979,1097,1171,0.0,8.171715,96.00000000000057,91.92529798269278,0,None
980,1098,1172,0.0,5.6388755,96.00000000000057,92.00048298915233,1,1136
981,1099,1173,0.0,4.2621303,96.00000000000057,92.05731139262524,0,None
982,1100,1174,0.0,6.995701,96.00000000000057,92.15058740377432,0,None
983,1101,1175,0.0,7.3478622,96.00000000000057,92.24855890035636,0,None
984,1102,1176,0.0,8.589441,96.00000000000057,92.36308478434887,0,None
985,1103,1177,0.0,5.5339127,96.00000000000057,92.43687028646475,0,None
986,1104,1178,0.0,5.264565,96.00000000000057,92.50706448634472,0,None
987,1105,1179,1.0,6.9272957,96.0133333333339,92.5994284288089,0,None
988,1106,1180,1.0,6.734502,96.02666666666724,92.68922178665802,0,None
989,1107,1181,1.0,8.13097,96.04000000000057,92.79763472000764,0,None
990,1108,1182,1.0,7.1797423,96.05333333333391,92.89336461782462,0,None
991,1109,1183,1.0,6.2788963,96.06666666666725,92.97708323558177,0,None
992,1110,1184,1.0,7.7751384,96.08000000000058,93.08075174729035,1,1148
993,1111,1185,1.0,9.816057,96.09333333333392,93.21163251002635,0,None
994,1112,1186,1.0,8.248556,96.10666666666725,93.32161325852081,0,None
995,1113,1187,1.0,6.9184804,96.12000000000059,93.41385966380442,0,None
996,1114,1188,2.0,5.628003,96.14666666666726,93.48889970541005,0,None
997,1115,1189,2.0,8.366691,96.17333333333393,93.60045558055246,0,None
998,1116,1190,2.0,10.03033,96.2000000000006,93.73419330994292,0,None
999,1117,1191,2.0,9.964185,96.22666666666727,93.8670491067569,0,None
1000,1118,1192,2.0,8.209707,96.25333333333394,93.97651187022532,0,None
1001,1119,1193,2.0,7.4816256,96.28000000000061,94.07626687765126,1,1157
1002,1120,1194,2.0,8.201057,96.30666666666728,94.18561431010569,0,None
1003,1121,1195,2.0,9.053924,96.33333333333395,94.30633329153066,0,None
1004,1122,1196,2.0,10.667751,96.36000000000062,94.44856997569407,0,None
1005,1123,1197,3.0,8.222231,96.40000000000063,94.55819972117747,0,None
1006,1124,1198,3.0,7.3440475,96.44000000000064,94.6561203551293,0,None
1007,1125,1199,3.0,6.5927486,96.48000000000064,94.74402367035555,0,None
1008,1126,1200,3.0,7.1523495,96.52000000000065,94.83938832998282,0,None
1009,1127,1201,3.0,8.63549,96.56000000000066,94.9545282022159,0,None
1010,1128,1202,3.0,5.9767094,96.60000000000066,95.03421766042716,1,1166
1011,1129,1203,3.0,5.680297,96.64000000000067,95.10995495239901,0,None
1012,1130,1204,3.0,6.284198,96.68000000000067,95.1937442564965,0,None
1013,1131,1205,3.0,6.759178,96.72000000000068,95.28386663198478,0,None
1014,1132,1206,3.0,7.0017304,96.76000000000069,95.37722303787874,0,None
1015,1133,1207,3.0,6.5971165,96.8000000000007,95.46518459081656,0,None
1016,1134,1208,3.0,4.123841,96.8400000000007,95.5201691349348,0,None
1017,1135,1209,3.0,4.691262,96.8800000000007,95.58271929184602,0,None
1018,1136,1210,3.0,7.6114254,96.92000000000071,95.68420496384309,0,None
1019,1137,1211,3.0,7.847789,96.96000000000072,95.78884214798616,0,None
1020,1138,1212,3.0,5.868864,97.00000000000072,95.86709366877881,0,None
1021,1139,1213,3.0,5.3654375,97.04000000000073,95.9386328355472,0,None
1022,1140,1214,3.0,5.152938,97.08000000000074,96.00733867406852,1,1178
1023,1141,1215,3.0,6.736748,97.12000000000074,96.097161983649,0,None
1024,1142,1216,4.0,7.3392987,97.17333333333407,96.19501929998404,0,None
1025,1143,1217,4.0,5.204475,97.2266666666674,96.2644122989973,0,None
1026,1144,1218,4.0,5.6712193,97.28000000000073,96.34002855698273,0,None
1027,1145,1219,4.0,4.9004827,97.33333333333405,96.40536832571036,0,None
1028,1146,1220,4.0,6.2620115,97.38666666666738,96.48886181275056,0,None
1029,1147,1221,4.0,6.19102,97.44000000000071,96.57140874624258,0,None
1030,1148,1222,4.0,4.3366127,97.49333333333404,96.62923024892812,0,None
1031,1149,1223,4.0,5.569697,97.54666666666736,96.7034928743045,0,None
1032,1150,1224,5.0,5.746828,97.61333333333403,96.78011724869415,0,None
1033,1151,1225,5.0,6.7886014,97.68000000000069,96.87063193400706,0,None
1034,1152,1226,5.0,5.755142,97.74666666666735,96.94736716349925,0,None
1035,1153,1227,5.0,4.8169966,97.81333333333401,97.01159378449128,1,1191
1036,1154,1228,5.0,5.1548862,97.88000000000068,97.08032560110098,0,None
1037,1155,1229,5.0,4.0962605,97.94666666666734,97.13494240840282,0,None
1038,1156,1230,5.0,6.033532,98.013333333334,97.21538950363801,0,None
1039,1157,1231,5.0,5.689548,98.08000000000067,97.29125014384593,0,None
1040,1158,1232,5.0,5.2975683,98.14666666666733,97.36188438812897,0,None
1041,1159,1233,5.0,5.673823,98.21333333333399,97.43753535985952,0,None
1042,1160,1234,5.0,3.325338,98.28000000000065,97.48187319835033,0,None
1043,1161,1235,5.0,4.7195272,98.34666666666732,97.5448002282779,0,None
1044,1162,1236,5.0,5.2456083,98.41333333333398,97.61474167267487,0,None
1045,1163,1237,5.0,4.7749557,98.48000000000064,97.67840774933502,0,None
1046,1164,1238,6.0,5.009844,98.56000000000064,97.74520566701894,0,None
1047,1165,1239,6.0,4.156235,98.64000000000064,97.8006221365929,0,None
1048,1166,1240,6.0,4.6315374,98.72000000000064,97.8623759690921,0,None
1049,1167,1241,6.0,5.192996,98.80000000000064,97.93161591609324,0,None
1050,1168,1242,6.0,4.76472,98.88000000000063,97.99514551560088,0,None
1051,1169,1243,6.0,4.244875,98.96000000000063,98.05174384832387,1,1207
1052,1170,1244,6.0,4.330049,99.04000000000063,98.1094778354963,0,None
1053,1171,1245,6.0,5.081354,99.12000000000063,98.17722922404612,0,None
1054,1172,1246,6.0,4.488969,99.20000000000063,98.2370821420352,0,None
1055,1173,1247,6.0,4.508573,99.28000000000063,98.29719644943877,0,None
1056,1174,1248,6.0,4.094388,99.36000000000062,98.351788289547,0,None
1057,1175,1249,6.0,3.944497,99.44000000000062,98.40438158432646,0,None
1058,1176,1250,6.0,4.3192306,99.52000000000062,98.46197132507963,0,None
1059,1177,1251,7.0,4.5128093,99.61333333333396,98.52214211543404,0,None
1060,1178,1252,7.0,3.875873,99.70666666666729,98.5738204232852,0,None
1061,1179,1253,7.0,3.605279,99.80000000000062,98.62189080953601,0,None
1062,1180,1254,6.0,4.23451,99.88000000000062,98.67835094213488,0,None
1063,1181,1255,6.0,3.8452988,99.96000000000062,98.72962159236275,0,None
1064,1182,1256,6.0,3.751935,100.04000000000062,98.77964739243193,0,None
1065,1183,1257,6.0,3.8501697,100.12000000000062,98.83098298788073,0,None
1066,1184,1258,6.0,3.8834395,100.20000000000061,98.8827621817589,0,None
