Subject,Gait,Sensor,TP,FP,FN,PPV,Sensitivity,RCA,SDA
9,irregular,1,98,444,446,0.18081180811808117,0.1801470588235294,2.0451,0.18047882136279927
9,semiregular,1,533,66,267,0.8898163606010017,0.66625,0.8588,0.7619728377412437
9,regular,2,750,4,707,0.9946949602122016,0.5147563486616334,0.6838,0.6784260515603799
9,irregular,2,187,912,915,0.17015468607825296,0.16969147005444646,4.1429,0.16992276238073603
9,semiregular,2,569,51,209,0.917741935483871,0.7313624678663239,0.8902,0.8140200286123032
9,regular,3,1084,16,27,0.9854545454545455,0.9756975697569757,0.9964,0.9805517865219358
9,irregular,3,238,716,718,0.24947589098532494,0.2489539748953975,3.5940,0.24921465968586387
9,semiregular,3,667,58,60,0.92,0.9174690508940853,1.0371,0.918732782369146
10,regular,1,783,16,441,0.9799749687108886,0.6397058823529411,0.7929,0.7740978744438951
10,irregular,1,130,437,437,0.2292768959435626,0.2292768959435626,2.2996,0.2292768959435626
10,semiregular,1,538,114,118,0.8251533742331288,0.8201219512195121,1.0000,0.8226299694189602
10,regular,2,817,17,373,0.9796163069544365,0.6865546218487395,0.8264,0.807312252964427
10,irregular,2,178,620,623,0.22305764411027568,0.2222222222222222,3.2429,0.22263914946841776
10,semiregular,2,559,87,104,0.8653250773993808,0.8431372549019608,0.9893,0.8540870893812071
10,regular,3,1014,204,206,0.8325123152709359,0.8311475409836065,1.2032,0.8318293683347007
10,irregular,3,238,780,783,0.2337917485265226,0.23310479921645447,4.1336,0.23344776851397744
10,semiregular,3,646,137,141,0.8250319284802043,0.820838627700127,1.1997,0.8229299363057324
11,regular,1,736,0,664,1.0,0.5257142857142857,0.6916,0.6891385767790261
11,irregular,1,115,480,482,0.19327731092436976,0.19262981574539365,2.4979,0.19295302013422821
11,semiregular,1,538,140,181,0.7935103244837758,0.7482614742698191,0.9729,0.7702219040801717
11,regular,2,696,0,745,1.0,0.48299791811242193,0.6533,0.6513804398689752
11,irregular,2,123,498,500,0.19806763285024154,0.19743178170144463,2.6067,0.19774919614147912
11,semiregular,2,426,89,456,0.8271844660194175,0.48299319727891155,0.7400,0.6098783106657122
11,regular,3,995,8,140,0.9920239282153539,0.8766519823788547,0.9393,0.930776426566885
11,irregular,3,213,478,481,0.30824891461649784,0.3069164265129683,2.9038,0.3075812274368231
11,semiregular,3,645,106,110,0.8588548601864181,0.8543046357615894,1.0786,0.8565737051792829
12,regular,1,942,5,121,0.9947201689545935,0.8861712135465664,0.9444,0.937313432835821
12,irregular,1,106,487,490,0.178752107925801,0.17785234899328858,2.9216,0.17830109335576116
12,semiregular,1,531,220,223,0.7070572569906791,0.7042440318302388,1.1763,0.7056478405315616
12,regular,2,877,3,253,0.9965909090909091,0.7761061946902655,0.8779,0.872636815920398
12,irregular,2,112,651,655,0.14678899082568808,0.14602346805736635,3.7598,0.14640522875816994
12,semiregular,2,524,177,181,0.7475035663338089,0.7432624113475177,1.0998,0.7453769559032717
12,regular,3,969,36,41,0.9641791044776119,0.9594059405940594,1.0030,0.9617866004962777
12,irregular,3,195,555,557,0.26,0.25930851063829785,3.6863,0.2596537949400799
12,semiregular,3,599,127,129,0.8250688705234159,0.8228021978021978,1.1357,0.8239339752407152
13,regular,1,765,1,465,0.9986945169712794,0.6219512195121951,0.7700,0.7665330661322646
13,irregular,1,89,715,717,0.11069651741293532,0.11042183622828784,3.7315,0.11055900621118012
13,semiregular,1,661,103,200,0.8651832460732984,0.7677119628339141,0.9436,0.8135384615384617
13,regular,2,870,1,255,0.9988518943742825,0.7733333333333333,0.8750,0.8717434869739479
13,irregular,2,152,1077,1080,0.12367778681855167,0.12337662337662338,5.7037,0.123527021535961
13,semiregular,2,640,97,249,0.8683853459972863,0.7199100112485939,0.9092,0.7872078720787208
13,regular,3,979,96,99,0.9106976744186046,0.9081632653061225,1.0780,0.9094287041337669
13,irregular,3,203,1026,1029,0.16517493897477625,0.16477272727272727,5.7037,0.16497358797236897
13,semiregular,3,739,85,87,0.8968446601941747,0.8946731234866828,1.0135,0.8957575757575758
14,regular,1,762,1,575,0.9986893840104849,0.5699326851159312,0.7291,0.7257142857142856
14,irregular,1,98,425,426,0.18738049713193117,0.18702290076335878,2.4147,0.1872015281757402
14,semiregular,1,723,155,222,0.8234624145785877,0.765079365079365,0.9650,0.7931980252331323
14,regular,2,779,0,542,1.0,0.5897047691143074,0.7443,0.741904761904762
14,irregular,2,115,560,563,0.17037037037037037,0.1696165191740413,3.1244,0.16999260901699925
14,semiregular,2,753,128,190,0.8547105561861521,0.7985153764581124,0.9671,0.8256578947368421
14,regular,3,1002,0,98,1.0,0.9109090909090909,0.9544,0.9533777354900095
14,irregular,3,201,662,665,0.23290845886442643,0.23210161662817552,3.9908,0.23250433776749566
14,semiregular,3,678,207,260,0.7661016949152543,0.7228144989339019,0.9726,0.743828853538124
15,regular,1,901,14,107,0.9846994535519126,0.8938492063492064,0.9544,0.937077483099324
15,irregular,1,80,444,445,0.15267175572519084,0.1523809523809524,2.4083,0.1525262154432793
15,semiregular,1,600,182,185,0.7672634271099744,0.7643312101910829,1.0142,0.7657945118059987
15,regular,2,709,2,505,0.9971870604781997,0.5840197693574959,0.7407,0.7366233766233766
15,irregular,2,148,754,757,0.164079822616408,0.16353591160220995,4.1514,0.16380741560597675
15,semiregular,2,634,107,170,0.8556005398110661,0.7885572139303483,0.9612,0.8207119741100323
15,regular,3,963,89,92,0.9153992395437263,0.9127962085308057,1.0944,0.9140958709065021
15,irregular,3,206,818,821,0.201171875,0.2005842259006816,4.7110,0.2008776206728425
15,semiregular,3,707,84,87,0.8938053097345132,0.8904282115869018,1.0258,0.8921135646687698
16,regular,1,680,2,853,0.9970674486803519,0.4435746901500326,0.6177,0.6139954853273137
16,irregular,1,133,455,456,0.2261904761904762,0.22580645161290322,2.1654,0.22599830076465588
16,semiregular,1,505,100,249,0.8347107438016529,0.669761273209549,0.8928,0.7431935246504782
16,regular,2,804,2,604,0.9975186104218362,0.5710227272727273,0.7304,0.7262872628726288
16,irregular,2,167,557,560,0.23066298342541436,0.2297111416781293,2.6728,0.23018607856650583
16,semiregular,2,541,99,179,0.8453125,0.7513888888888889,0.9427,0.7955882352941176
16,regular,3,1069,12,65,0.9888991674375578,0.9426807760141094,0.9775,0.9652370203160271
16,irregular,3,265,588,591,0.3106682297772567,0.30957943925233644,3.1471,0.310122878876536
16,semiregular,3,662,172,175,0.7937649880095923,0.7909199522102748,1.2291,0.7923399162178336
17,regular,1,817,0,420,1.0,0.6604688763136621,0.7979,0.7955209347614411
17,irregular,1,117,542,543,0.17754172989377845,0.17727272727272728,2.7500,0.177407126611069
17,semiregular,1,654,108,255,0.8582677165354331,0.7194719471947195,0.9140,0.7827648114901258
17,regular,2,777,2,498,0.9974326059050064,0.6094117647058823,0.7609,0.7565725413826679
17,irregular,2,118,619,621,0.16010854816824965,0.15967523680649526,3.0792,0.15989159891598914
17,semiregular,2,553,70,495,0.8876404494382022,0.5276717557251909,0.7479,0.6618791143028127
17,regular,3,1027,91,95,0.9186046511627907,0.9153297682709447,1.0904,0.9169642857142856
17,irregular,3,221,786,788,0.21946375372393248,0.21902874132804756,4.2042,0.21924603174603174
17,semiregular,3,780,96,99,0.8904109589041096,0.8873720136518771,1.0502,0.888888888888889
18,regular,1,834,2,414,0.9976076555023924,0.6682692307692307,0.8046,0.8003838771593089
18,irregular,1,137,450,452,0.23339011925042588,0.23259762308998302,2.3373,0.23299319727891157
18,semiregular,1,684,109,122,0.862547288776797,0.8486352357320099,0.9938,0.8555347091932457
18,regular,2,794,1,495,0.9987421383647799,0.6159813809154383,0.7653,0.761996161228407
18,irregular,2,195,662,666,0.22753792298716452,0.2264808362369338,3.4167,0.2270081490104773
18,semiregular,2,606,72,314,0.8938053097345132,0.658695652173913,0.8514,0.7584480600750939
18,regular,3,1040,72,75,0.935251798561151,0.9327354260089686,1.0680,0.9339919173776381
18,irregular,3,243,689,693,0.2607296137339056,0.25961538461538464,3.7143,0.26017130620985013
18,semiregular,3,771,119,122,0.8662921348314607,0.8633818589025756,1.1149,0.8648345485137408
